Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Status,Branch_ID
A004237,C00381,Savings,2024-09-12,15575.07,Active,B051
A004238,C12497,Recurring Deposit,2023-07-20,7009.84,Active,B006
A004239,C04840,Recurring Deposit,2025-11-04,40555.68,Active,B026
A004240,C04531,Fixed Deposit,2024-06-30,9500.07,Active,B023
A004241,C03973,Current,2022-03-26,18481.15,Active,B024
A004242,C07079,Savings,2022-07-01,6416.89,Active,B018
A004243,C05083,Savings,2024-05-30,24203.78,Active,B022
A004244,C07212,Current,2022-12-24,164418.43,Dormant,B007
A004245,C01679,Current,2022-12-14,125978.11,Active,B042
A004246,C06649,Recurring Deposit,2023-09-10,11235.75,Active,B042
A004247,C00491,Current,2024-03-13,36309.57,Closed,B030
A004248,C04313,Fixed Deposit,2022-08-09,8700.03,Closed,B050
A004249,C12094,Savings,2023-03-13,19120.78,Active,B037
A004250,C09301,Savings,2024-06-02,4913.21,Active,B029
A004251,C05160,Fixed Deposit,2023-09-10,16586.06,Closed,B016
A004252,C07963,Fixed Deposit,2023-05-02,8017.36,Active,B029
A004253,C11991,Recurring Deposit,2025-08-07,6644.34,Active,B016
A004254,C12690,Savings,2023-02-01,48294.52,Active,B003
A004255,C05582,Savings,2025-10-15,19911.22,Active,B010
A004256,C11989,Savings,2025-07-07,8065.1,Active,B046
A004257,C02612,Fixed Deposit,2022-03-05,9399.53,Active,B036
A004258,C03418,Savings,2022-12-31,6162.62,Closed,B041
A004259,C13801,Savings,2024-06-11,19965.05,Closed,B045
A004260,C00442,Savings,2025-09-02,69863.19,Active,B008
A004261,C02722,Savings,2025-11-10,29807.19,Active,B038
A004262,C02631,Fixed Deposit,2025-06-09,14040.16,Active,B029
A004263,C01358,Savings,2022-10-23,11677.8,Active,B007
A004264,C14856,Current,2025-09-19,29280.04,Active,B007
A004265,C05617,Savings,2023-10-27,21499.48,Active,B051
A004266,C12606,Recurring Deposit,2024-04-14,9732.78,Active,B060
A004267,C05322,Savings,2023-02-02,21258.57,Active,B055
A004268,C13410,Current,2022-10-19,23213.61,Active,B037
A004269,C07955,Current,2025-12-02,29750.7,Active,B049
A004270,C05341,Current,2023-09-04,4972.4,Active,B025
A004271,C01296,Savings,2022-08-06,16889.33,Active,B052
A004272,C10273,Savings,2024-08-24,7261.17,Active,B034
A004273,C08390,Savings,2023-08-11,47053.11,Active,B037
A004274,C05745,Savings,2022-09-03,80194.41,Dormant,B050
A004275,C00045,Current,2022-09-13,17777.53,Active,B050
A004276,C06860,Recurring Deposit,2024-08-10,103036.75,Active,B019
A004277,C09435,Current,2024-06-11,51486.42,Dormant,B032
A004278,C07091,Fixed Deposit,2022-12-18,5593.9,Active,B025
A004279,C01939,Savings,2023-05-08,41501.85,Active,B003
A004280,C09048,Fixed Deposit,2025-07-04,10928.48,Active,B026
A004281,C03573,Savings,2024-04-08,13041.09,Active,B048
A004282,C11226,Savings,2024-05-21,122488.98,Active,B051
A004283,C05369,Current,2025-11-12,37719.44,Active,B045
A004284,C11079,Fixed Deposit,2024-02-01,62548.02,Active,B036
A004285,C03655,Recurring Deposit,2022-11-17,19264.92,Active,B035
A004286,C04247,Savings,2025-01-17,11643.09,Active,B029
A004287,C02534,Current,2024-08-19,27635.53,Active,B030
A004288,C08328,Current,2023-03-21,8301.94,Active,B053
A004289,C12649,Current,2025-10-10,4020.16,Active,B021
A004290,C08070,Savings,2024-10-21,16810.03,Closed,B053
A004291,C02217,Savings,2023-06-15,14977.69,Active,B023
A004292,C14135,Current,2022-09-15,33721.6,Active,B052
A004293,C03691,Savings,2025-06-28,25829.21,Active,B045
A004294,C13185,Savings,2023-08-14,25111.88,Active,B011
A004295,C09857,Current,2024-12-08,11290.34,Active,B042
A004296,C08508,Current,2022-10-29,15381.0,Active,B003
A004297,C03673,Savings,2024-03-03,38681.01,Dormant,B038
A004298,C13453,Current,2023-12-19,8955.27,Active,B013
A004299,C11371,Savings,2024-05-18,34454.11,Active,B028
A004300,C06425,Savings,2025-10-26,6909.36,Active,B035
A004301,C14821,Savings,2022-10-19,26740.45,Active,B017
A004302,C07440,Fixed Deposit,2025-08-06,3953.16,Active,B015
A004303,C13104,Savings,2024-04-28,14552.63,Active,B009
A004304,C10127,Savings,2022-12-25,5577.24,Closed,B047
A004305,C12928,Current,2023-07-25,10403.45,Active,B051
A004306,C00931,Savings,2024-08-06,20312.68,Dormant,B031
A004307,C03111,Savings,2023-11-03,12768.0,Active,B004
A004308,C12747,Recurring Deposit,2025-06-05,67025.35,Active,B054
A004309,C07857,Current,2022-03-13,19463.14,Active,B044
A004310,C00086,Savings,2024-08-05,17922.48,Active,B054
A004311,C06419,Savings,2024-10-12,20663.86,Active,B027
A004312,C11524,Savings,2023-05-21,2779.63,Active,B037
A004313,C12672,Recurring Deposit,2025-08-18,64494.57,Active,B015
A004314,C01625,Savings,2024-11-12,2642.09,Active,B058
A004315,C06888,Fixed Deposit,2025-07-06,16957.76,Dormant,B019
A004316,C05126,Fixed Deposit,2024-06-18,13191.73,Active,B044
A004317,C11131,Savings,2024-04-03,17018.29,Active,B054
A004318,C04476,Savings,2022-03-24,7029.52,Active,B029
A004319,C06509,Fixed Deposit,2025-07-23,52374.98,Active,B048
A004320,C04059,Fixed Deposit,2025-07-29,6320.28,Active,B003
A004321,C05493,Fixed Deposit,2022-02-12,15883.27,Active,B007
A004322,C05378,Recurring Deposit,2022-11-17,22611.03,Active,B031
A004323,C02735,Recurring Deposit,2023-04-10,10693.93,Active,B024
A004324,C14027,Savings,2022-09-21,12200.07,Closed,B048
A004325,C00614,Savings,2025-01-05,15603.8,Active,B043
A004326,C04810,Savings,2025-07-17,92335.22,Active,B016
A004327,C02069,Fixed Deposit,2025-04-27,10874.55,Active,B030
A004328,C12882,Savings,2024-08-06,10672.78,Active,B051
A004329,C09340,Fixed Deposit,2023-06-14,17363.98,Active,B005
A004330,C11108,Current,2025-04-15,38260.49,Closed,B022
A004331,C09350,Savings,2023-08-27,27634.9,Active,B016
A004332,C10157,Recurring Deposit,2023-11-20,83436.0,Active,B015
A004333,C03664,Current,2022-12-02,14961.42,Active,B051
A004334,C09683,Fixed Deposit,2024-02-05,12596.23,Active,B037
A004335,C04669,Savings,2025-09-09,83257.04,Closed,B052
A004336,C09823,Fixed Deposit,2022-10-12,22423.25,Active,B023
A004337,C01786,Fixed Deposit,2025-05-23,7518.44,Active,B027
A004338,C12785,Current,2022-03-10,18028.89,Closed,B011
A004339,C03921,Savings,2024-06-29,13892.54,Dormant,B059
A004340,C14092,Fixed Deposit,2024-10-20,22709.62,Active,B011
A004341,C13652,Fixed Deposit,2025-07-20,1406.87,Active,B019
A004342,C07832,Savings,2024-10-22,7638.43,Active,B046
A004343,C07689,Savings,2025-05-14,6464.11,Active,B011
A004344,C07864,Savings,2024-03-14,17948.73,Active,B047
A004345,C03246,Savings,2023-07-20,28441.88,Active,B040
A004346,C00854,Savings,2024-01-12,8341.31,Active,B036
A004347,C13470,Savings,2023-06-16,8109.11,Closed,B052
A004348,C09138,Savings,2022-04-18,8359.55,Active,B028
A004349,C12989,Recurring Deposit,2022-05-24,4368.16,Active,B024
A004350,C01543,Current,2025-08-09,9834.68,Active,B036
A004351,C14459,Fixed Deposit,2023-09-27,25390.54,Active,B011
A004352,C08079,Savings,2025-01-07,22077.77,Closed,B019
A004353,C13505,Current,2023-12-29,15631.19,Active,B048
A004354,C09871,Savings,2024-11-03,8187.87,Dormant,B024
A004355,C01298,Savings,2023-09-14,62042.3,Active,B027
A004356,C01941,Savings,2025-05-21,29115.97,Dormant,B051
A004357,C07343,Savings,2024-07-10,49869.4,Active,B014
A004358,C10561,Savings,2024-09-11,43804.95,Active,B025
A004359,C09547,Savings,2025-11-03,18234.7,Active,B052
A004360,C04845,Savings,2022-06-19,24836.56,Active,B018
A004361,C02576,Recurring Deposit,2022-12-07,20399.84,Dormant,B019
A004362,C04514,Current,2022-11-10,20586.17,Active,B053
A004363,C03024,Savings,2023-06-04,45991.57,Active,B020
A004364,C04811,Savings,2023-12-20,62087.17,Active,B005
A004365,C05385,Current,2024-05-28,95448.72,Active,B022
A004366,C04228,Fixed Deposit,2023-05-04,23659.02,Active,B059
A004367,C03906,Fixed Deposit,2023-01-09,15157.87,Active,B026
A004368,C00278,Savings,2023-08-30,9571.2,Active,B048
A004369,C07686,Savings,2024-04-01,16964.09,Active,B020
A004370,C05917,Savings,2024-01-09,38736.29,Active,B021
A004371,C00012,Savings,2023-09-29,17813.27,Closed,B042
A004372,C08645,Savings,2025-05-26,5276.68,Dormant,B047
A004373,C01784,Fixed Deposit,2025-06-16,15920.7,Active,B030
A004374,C01170,Savings,2023-10-19,13774.6,Active,B050
A004375,C08417,Fixed Deposit,2025-07-22,18182.26,Active,B053
A004376,C07032,Fixed Deposit,2025-05-04,20589.16,Active,B019
A004377,C13696,Savings,2022-10-26,16389.38,Active,B001
A004378,C02242,Recurring Deposit,2022-08-02,8982.48,Active,B037
A004379,C12695,Fixed Deposit,2024-05-06,15767.75,Active,B002
A004380,C02540,Fixed Deposit,2022-08-05,27510.67,Active,B029
A004381,C13866,Fixed Deposit,2022-07-14,18660.14,Active,B053
A004382,C12449,Savings,2022-05-01,10363.35,Active,B017
A004383,C13120,Savings,2022-11-10,8573.35,Dormant,B002
A004384,C03832,Savings,2023-05-27,41725.34,Active,B004
A004385,C07711,Savings,2022-12-19,31773.76,Active,B037
A004386,C06397,Savings,2022-12-19,15870.14,Active,B005
A004387,C11581,Savings,2025-01-26,31044.18,Active,B059
A004388,C05098,Recurring Deposit,2023-10-09,24412.02,Closed,B005
A004389,C02288,Savings,2022-12-14,9592.38,Active,B049
A004390,C10254,Current,2025-05-06,18289.47,Active,B033
A004391,C03636,Fixed Deposit,2024-10-19,12772.14,Closed,B039
A004392,C14213,Fixed Deposit,2025-08-24,20903.32,Active,B006
A004393,C11030,Savings,2022-04-05,23734.77,Active,B041
A004394,C02710,Savings,2023-01-12,8148.46,Active,B014
A004395,C14108,Current,2025-04-20,22253.1,Dormant,B033
A004396,C06899,Savings,2025-06-20,11601.64,Active,B030
A004397,C00445,Savings,2025-02-18,46881.03,Active,B058
A004398,C04105,Current,2022-03-03,20754.69,Active,B029
A004399,C07004,Fixed Deposit,2024-05-26,15706.12,Active,B007
A004400,C10947,Recurring Deposit,2025-12-13,27925.67,Active,B001
A004401,C12662,Savings,2023-01-19,18602.25,Active,B036
A004402,C08957,Savings,2022-08-11,45153.77,Closed,B042
A004403,C11628,Current,2022-12-17,73168.58,Active,B054
A004404,C13948,Fixed Deposit,2022-05-29,7663.2,Active,B017
A004405,C01319,Current,2022-08-17,57146.37,Active,B018
A004406,C03579,Fixed Deposit,2022-02-14,12235.1,Active,B024
A004407,C09449,Savings,2022-10-05,18677.01,Closed,B029
A004408,C01626,Savings,2024-12-02,22207.21,Active,B018
A004409,C13902,Savings,2022-11-04,46480.8,Active,B041
A004410,C14401,Savings,2023-08-24,16403.44,Active,B001
A004411,C05535,Savings,2022-12-19,12086.07,Active,B008
A004412,C03120,Fixed Deposit,2022-08-05,23715.44,Active,B057
A004413,C00359,Savings,2025-07-21,8113.22,Active,B011
A004414,C03633,Fixed Deposit,2025-10-08,7665.0,Active,B028
A004415,C11473,Savings,2023-12-02,81219.44,Active,B036
A004416,C00037,Savings,2022-11-03,8205.99,Active,B009
A004417,C13380,Savings,2022-08-04,12794.17,Dormant,B054
A004418,C12905,Fixed Deposit,2022-06-01,71385.62,Active,B033
A004419,C10500,Savings,2024-06-30,19897.34,Active,B032
A004420,C09807,Savings,2025-05-13,29142.97,Active,B020
A004421,C12708,Current,2025-01-27,5809.78,Active,B056
A004422,C05204,Recurring Deposit,2025-02-21,14098.68,Closed,B011
A004423,C04340,Savings,2025-01-08,18589.0,Active,B009
A004424,C03945,Current,2024-06-28,8006.87,Active,B039
A004425,C05538,Current,2022-04-07,30204.88,Active,B027
A004426,C13132,Fixed Deposit,2025-03-07,22630.26,Active,B009
A004427,C13348,Savings,2022-07-31,14731.08,Active,B027
A004428,C02718,Current,2023-03-03,74174.27,Closed,B058
A004429,C02725,Savings,2024-07-22,4846.23,Active,B009
A004430,C01177,Savings,2023-10-13,12100.69,Active,B032
A004431,C07374,Fixed Deposit,2023-02-06,17292.84,Active,B001
A004432,C10465,Savings,2022-09-18,4252.78,Active,B053
A004433,C05665,Savings,2025-11-24,5706.9,Dormant,B044
A004434,C06610,Fixed Deposit,2023-05-17,29961.87,Active,B046
A004435,C08476,Savings,2023-08-08,3550.69,Active,B037
A004436,C12294,Savings,2025-07-04,7509.1,Active,B017
A004437,C03003,Savings,2025-09-07,25992.08,Active,B015
A004438,C13410,Savings,2022-05-15,65936.12,Active,B029
A004439,C03551,Current,2025-01-15,20790.7,Active,B055
A004440,C06232,Savings,2024-04-09,8637.79,Active,B053
A004441,C04632,Savings,2023-05-16,5644.57,Active,B019
A004442,C03600,Fixed Deposit,2024-05-05,10709.99,Active,B042
A004443,C03389,Savings,2023-03-10,6396.09,Dormant,B040
A004444,C02483,Savings,2023-03-20,41721.02,Active,B030
A004445,C04223,Savings,2025-12-06,12350.51,Active,B058
A004446,C09349,Savings,2022-11-15,84959.91,Closed,B027
A004447,C10438,Current,2023-05-17,31260.22,Active,B011
A004448,C10921,Savings,2023-08-01,10347.01,Active,B029
A004449,C04298,Current,2025-12-04,6386.48,Active,B037
A004450,C14779,Savings,2022-03-11,142666.23,Active,B011
A004451,C14819,Current,2022-11-22,7038.12,Active,B042
A004452,C04924,Savings,2022-11-07,13918.2,Active,B043
A004453,C04198,Savings,2023-03-19,16721.52,Closed,B015
A004454,C14706,Recurring Deposit,2022-04-08,2539.33,Active,B021
A004455,C00389,Savings,2023-01-22,5242.63,Active,B007
A004456,C00978,Savings,2024-09-24,24869.46,Active,B054
A004457,C11073,Savings,2022-11-26,17756.68,Active,B052
A004458,C00936,Savings,2025-10-30,3278.14,Active,B016
A004459,C05862,Savings,2024-05-30,33611.02,Active,B048
A004460,C02898,Savings,2022-08-04,10697.03,Closed,B002
A004461,C10367,Savings,2025-06-09,2688.95,Active,B018
A004462,C03626,Savings,2023-10-17,33508.4,Active,B040
A004463,C02601,Current,2024-09-04,25168.32,Closed,B056
A004464,C07871,Savings,2023-06-15,2383.75,Active,B054
A004465,C14364,Savings,2024-04-14,2847.02,Active,B001
A004466,C13995,Savings,2025-01-22,17053.76,Active,B044
A004467,C08089,Current,2024-01-03,6785.58,Active,B038
A004468,C05452,Savings,2022-03-11,5191.35,Active,B019
A004469,C06864,Recurring Deposit,2022-03-01,4460.93,Active,B053
A004470,C07864,Savings,2024-03-08,3373.88,Active,B032
A004471,C00647,Savings,2023-08-30,35028.74,Active,B014
A004472,C06833,Fixed Deposit,2025-07-16,6939.82,Active,B047
A004473,C11737,Recurring Deposit,2025-05-09,17305.67,Active,B028
A004474,C03261,Recurring Deposit,2025-04-19,41257.66,Active,B056
A004475,C09595,Savings,2023-08-01,12270.23,Active,B028
A004476,C07027,Savings,2024-02-10,69682.29,Active,B060
A004477,C14157,Fixed Deposit,2024-04-10,5093.03,Active,B006
A004478,C09363,Savings,2022-08-16,6196.28,Active,B006
A004479,C02802,Savings,2023-06-24,8804.49,Active,B018
A004480,C09910,Savings,2025-04-05,54634.81,Active,B059
A004481,C06425,Fixed Deposit,2022-03-03,20094.27,Active,B042
A004482,C03224,Fixed Deposit,2022-06-17,6936.95,Active,B026
A004483,C03812,Fixed Deposit,2022-01-18,29461.2,Active,B030
A004484,C02093,Savings,2022-05-07,54769.34,Active,B049
A004485,C13032,Fixed Deposit,2023-01-28,63611.11,Active,B002
A004486,C00627,Savings,2025-05-21,37051.11,Active,B023
A004487,C00960,Fixed Deposit,2025-04-17,25131.4,Active,B015
A004488,C02884,Recurring Deposit,2024-06-13,4135.16,Active,B051
A004489,C12862,Savings,2024-02-25,29074.57,Active,B040
A004490,C14313,Savings,2022-08-24,21889.24,Active,B030
A004491,C12425,Current,2022-02-28,18068.39,Active,B041
A004492,C14030,Savings,2024-07-10,9708.34,Active,B059
A004493,C01625,Savings,2024-03-06,7767.14,Active,B015
A004494,C01934,Savings,2022-01-02,14730.34,Active,B034
A004495,C02287,Current,2025-06-30,27943.64,Active,B054
A004496,C08650,Savings,2023-04-17,7835.13,Active,B024
A004497,C00599,Fixed Deposit,2022-10-08,1508.93,Active,B027
A004498,C13643,Savings,2023-08-07,18206.52,Active,B031
A004499,C07890,Savings,2022-07-01,7686.72,Active,B010
A004500,C00661,Fixed Deposit,2023-09-23,30617.71,Active,B002
A004501,C13918,Recurring Deposit,2024-07-15,28781.28,Active,B030
A004502,C09050,Current,2023-08-20,13641.62,Active,B049
A004503,C12759,Savings,2023-01-02,6803.34,Closed,B038
A004504,C06564,Savings,2023-09-02,7169.51,Active,B029
A004505,C10512,Savings,2023-05-13,36424.96,Active,B018
A004506,C05790,Savings,2023-06-13,62888.54,Active,B017
A004507,C06345,Savings,2023-09-28,16077.21,Active,B026
A004508,C11339,Recurring Deposit,2023-10-14,1452.88,Dormant,B019
A004509,C02840,Savings,2022-01-21,2155.21,Active,B024
A004510,C12794,Savings,2023-04-29,15336.76,Active,B023
A004511,C10329,Savings,2025-03-09,3047.59,Active,B009
A004512,C04489,Savings,2023-02-18,15439.26,Active,B014
A004513,C06786,Fixed Deposit,2024-07-31,30874.87,Active,B046
A004514,C02293,Current,2022-05-02,11496.65,Active,B019
A004515,C05345,Savings,2022-12-03,21998.8,Active,B003
A004516,C09317,Savings,2023-09-07,31281.28,Active,B013
A004517,C04456,Savings,2024-05-17,12537.28,Active,B060
A004518,C09543,Savings,2022-01-29,35182.59,Active,B015
A004519,C10056,Savings,2025-11-16,12560.45,Active,B005
A004520,C14319,Fixed Deposit,2023-09-28,10242.29,Active,B008
A004521,C04661,Current,2022-10-10,9087.83,Active,B018
A004522,C04182,Savings,2023-05-31,8600.68,Active,B039
A004523,C02219,Savings,2025-04-17,25277.15,Active,B044
A004524,C04674,Savings,2024-11-02,7866.81,Active,B027
A004525,C07804,Recurring Deposit,2025-06-23,25689.7,Active,B025
A004526,C00068,Savings,2024-10-03,34852.95,Active,B032
A004527,C14291,Fixed Deposit,2025-12-16,5947.67,Active,B012
A004528,C03178,Savings,2023-10-19,23045.38,Active,B006
A004529,C08197,Fixed Deposit,2023-07-19,2636.12,Active,B001
A004530,C06389,Savings,2025-08-14,7971.43,Active,B013
A004531,C08765,Fixed Deposit,2023-11-22,10265.63,Active,B004
A004532,C00828,Savings,2022-12-30,9548.27,Active,B011
A004533,C12908,Savings,2024-11-26,124627.31,Active,B036
A004534,C05116,Savings,2022-07-01,9967.0,Active,B053
A004535,C02025,Fixed Deposit,2024-02-05,14131.37,Active,B044
A004536,C08507,Savings,2023-11-16,8850.86,Active,B013
A004537,C02895,Savings,2024-02-08,198902.96,Active,B056
A004538,C04423,Savings,2022-02-24,63995.12,Active,B043
A004539,C14540,Savings,2022-02-14,39184.14,Active,B025
A004540,C10279,Savings,2022-08-01,4912.18,Active,B044
A004541,C12236,Current,2024-06-18,11962.87,Active,B054
A004542,C10649,Recurring Deposit,2022-03-12,69588.89,Active,B034
A004543,C13063,Current,2023-11-20,75048.85,Active,B004
A004544,C10472,Savings,2025-06-12,3692.98,Active,B038
A004545,C02633,Current,2023-09-02,4068.89,Active,B033
A004546,C04466,Savings,2023-01-06,20735.01,Active,B053
A004547,C07684,Savings,2025-05-14,18560.69,Active,B016
A004548,C10382,Current,2024-01-16,38294.89,Active,B009
A004549,C11755,Fixed Deposit,2025-03-12,27522.29,Active,B038
A004550,C07276,Recurring Deposit,2023-03-23,32465.19,Active,B028
A004551,C13598,Recurring Deposit,2024-11-24,84218.95,Active,B047
A004552,C09351,Fixed Deposit,2023-01-17,7948.86,Closed,B042
A004553,C06715,Fixed Deposit,2023-11-11,8177.1,Active,B006
A004554,C04297,Fixed Deposit,2022-07-07,23005.0,Active,B022
A004555,C02173,Fixed Deposit,2023-10-16,27743.82,Active,B033
A004556,C12487,Savings,2024-06-14,29018.56,Active,B055
A004557,C14767,Savings,2022-08-17,6988.81,Active,B025
A004558,C04194,Fixed Deposit,2025-09-02,13789.38,Active,B043
A004559,C03274,Fixed Deposit,2022-10-22,65966.13,Active,B054
A004560,C10498,Savings,2023-05-02,4475.85,Active,B019
A004561,C00651,Savings,2025-08-25,12585.6,Active,B028
A004562,C01673,Savings,2023-02-21,31095.18,Active,B004
A004563,C11398,Savings,2025-08-25,28095.33,Active,B033
A004564,C07830,Savings,2024-10-24,16194.31,Active,B040
A004565,C09998,Recurring Deposit,2023-01-08,19840.57,Dormant,B037
A004566,C10256,Savings,2024-08-14,66745.56,Active,B001
A004567,C06355,Savings,2024-10-26,82476.36,Active,B027
A004568,C14854,Savings,2023-08-24,8102.3,Active,B008
A004569,C11853,Current,2022-08-15,9353.13,Active,B054
A004570,C04586,Savings,2025-08-04,26463.59,Active,B058
A004571,C12768,Fixed Deposit,2022-04-30,22519.96,Active,B028
A004572,C14723,Savings,2024-02-29,13476.64,Active,B024
A004573,C01501,Savings,2023-12-22,39551.43,Active,B007
A004574,C13492,Fixed Deposit,2025-03-15,51214.34,Active,B025
A004575,C14773,Recurring Deposit,2025-07-24,11430.89,Active,B033
A004576,C06013,Fixed Deposit,2023-04-12,16544.14,Active,B048
A004577,C05345,Fixed Deposit,2022-04-20,1973.66,Active,B030
A004578,C12195,Savings,2022-03-10,16823.32,Active,B043
A004579,C11891,Fixed Deposit,2023-08-09,7438.82,Active,B056
A004580,C13986,Savings,2023-07-13,9099.52,Active,B022
A004581,C09333,Savings,2025-11-10,8220.13,Active,B021
A004582,C05391,Recurring Deposit,2025-11-24,37412.17,Active,B051
A004583,C13693,Fixed Deposit,2023-11-04,53859.79,Active,B007
A004584,C06333,Savings,2022-09-25,9940.39,Active,B017
A004585,C12380,Savings,2022-02-11,49864.95,Active,B044
A004586,C09837,Fixed Deposit,2023-12-20,19840.24,Active,B052
