Activity_ID,Customer_ID,Date,Login_Count,App_Usage_Minutes,Service_Calls,Product_Interactions,Is_Active
ACT0013368,C06691,2025-11-06,2,29.3,1,1,True
ACT0013369,C05130,2025-07-14,2,30.5,0,1,True
ACT0013370,C06946,2024-04-09,2,29.1,0,3,True
ACT0013371,C02110,2023-07-15,3,8.7,1,0,False
ACT0013372,C03345,2023-02-11,2,42.7,0,1,True
ACT0013373,C04368,2025-02-19,2,47.2,0,3,False
ACT0013374,C13281,2024-11-29,0,24.1,1,2,False
ACT0013375,C02398,2025-07-05,3,51.1,0,1,True
ACT0013376,C14733,2024-03-18,6,30.4,0,2,False
ACT0013377,C02739,2024-05-06,5,22.6,1,7,True
ACT0013378,C07804,2024-12-07,7,48.2,1,1,False
ACT0013379,C05653,2025-01-11,4,26.4,0,1,True
ACT0013380,C13271,2024-07-02,3,32.7,1,5,True
ACT0013381,C14660,2025-05-11,2,29.1,0,1,True
ACT0013382,C05687,2024-11-05,1,53.9,0,3,True
ACT0013383,C11851,2024-08-28,3,26.5,0,1,True
ACT0013384,C14169,2023-01-23,7,24.5,0,2,True
ACT0013385,C14180,2025-10-06,4,24.0,1,0,True
ACT0013386,C06414,2023-04-16,2,39.1,0,0,True
ACT0013387,C14131,2024-09-01,5,32.2,0,0,True
ACT0013388,C06963,2025-08-28,3,37.0,0,3,True
ACT0013389,C14357,2023-03-08,8,5.3,2,2,True
ACT0013390,C04790,2024-02-18,2,47.5,0,1,True
ACT0013391,C06484,2024-06-08,4,3.9,0,1,True
ACT0013392,C12105,2025-04-25,11,49.4,0,3,True
ACT0013393,C08478,2025-02-14,1,12.7,0,1,True
ACT0013394,C11723,2025-01-13,4,53.8,1,1,True
ACT0013395,C01230,2023-08-11,0,23.2,0,0,False
ACT0013396,C01079,2024-02-11,9,22.9,0,1,True
ACT0013397,C00146,2024-06-05,7,84.5,0,2,False
ACT0013398,C07290,2024-09-24,1,8.8,0,1,True
ACT0013399,C12847,2023-10-25,3,29.7,0,1,True
ACT0013400,C06721,2025-07-12,6,22.8,1,4,True
ACT0013401,C00510,2023-07-25,2,30.5,1,0,True
ACT0013402,C03452,2025-02-03,3,33.4,0,0,True
ACT0013403,C11752,2024-02-23,3,12.1,0,1,True
ACT0013404,C01509,2025-07-06,4,29.8,0,1,True
ACT0013405,C10624,2023-12-23,2,23.0,0,3,True
ACT0013406,C03515,2023-06-22,5,7.1,0,1,True
ACT0013407,C10836,2024-01-06,3,54.4,1,1,True
ACT0013408,C06910,2024-12-11,3,12.1,0,0,True
ACT0013409,C01269,2024-09-28,5,4.7,0,2,True
ACT0013410,C06907,2023-08-12,5,46.9,0,2,True
ACT0013411,C05804,2023-07-20,3,72.3,0,0,True
ACT0013412,C00167,2025-08-29,1,17.6,0,2,True
ACT0013413,C07254,2025-12-26,0,47.8,0,2,False
ACT0013414,C12997,2023-06-18,3,12.0,0,2,True
ACT0013415,C08372,2023-10-27,3,37.9,0,1,True
ACT0013416,C02878,2023-07-31,3,115.9,0,0,True
ACT0013417,C02161,2023-11-04,4,42.9,0,2,False
ACT0013418,C14609,2024-07-22,5,5.2,0,1,True
ACT0013419,C02365,2023-01-24,4,9.1,2,0,True
ACT0013420,C01895,2024-04-25,1,43.2,1,2,True
ACT0013421,C08969,2024-06-20,3,4.9,0,3,True
ACT0013422,C14400,2023-12-12,3,22.2,0,0,True
ACT0013423,C05540,2024-04-28,4,5.3,0,2,True
ACT0013424,C05009,2024-12-27,5,107.9,0,1,True
ACT0013425,C09995,2023-05-13,3,26.9,1,2,False
ACT0013426,C11407,2025-10-08,6,54.9,2,3,False
ACT0013427,C03404,2024-11-12,0,12.3,0,0,True
ACT0013428,C08079,2025-04-08,3,25.2,0,2,True
ACT0013429,C14122,2024-08-27,2,23.6,0,2,True
ACT0013430,C13615,2025-09-07,4,44.2,1,2,True
ACT0013431,C10993,2024-04-24,4,59.6,0,3,True
ACT0013432,C07170,2024-04-14,2,22.4,0,1,False
ACT0013433,C13161,2024-04-28,1,16.6,1,2,True
ACT0013434,C12108,2023-04-03,5,26.1,0,1,True
ACT0013435,C07845,2023-04-06,0,31.4,0,1,True
ACT0013436,C06732,2025-06-02,4,35.3,0,0,True
ACT0013437,C04554,2025-09-15,3,39.0,0,1,True
ACT0013438,C02944,2024-05-29,3,11.6,1,0,True
ACT0013439,C02758,2023-05-23,4,26.8,1,4,False
ACT0013440,C01185,2023-11-07,4,18.3,0,1,True
ACT0013441,C01005,2024-03-24,7,62.6,0,3,True
ACT0013442,C12671,2024-05-11,5,30.6,0,4,True
ACT0013443,C10054,2025-01-08,3,7.3,0,0,False
ACT0013444,C11614,2025-08-09,3,22.6,1,0,True
ACT0013445,C01589,2023-11-20,1,21.0,1,3,True
ACT0013446,C04323,2025-10-06,4,6.3,0,1,True
ACT0013447,C06780,2024-08-24,2,37.4,0,2,True
ACT0013448,C12858,2023-07-09,5,43.9,0,2,True
ACT0013449,C07136,2025-09-10,1,21.2,0,2,True
ACT0013450,C01922,2025-09-30,3,45.1,0,1,True
ACT0013451,C01895,2025-11-28,1,38.8,0,1,True
ACT0013452,C08422,2024-06-21,4,50.8,0,3,True
ACT0013453,C11012,2023-06-01,3,15.1,0,0,True
ACT0013454,C09982,2025-10-20,1,6.0,0,3,True
ACT0013455,C02171,2023-08-29,4,22.7,0,0,True
ACT0013456,C11499,2023-08-30,1,42.8,0,0,True
ACT0013457,C06064,2024-01-19,4,10.6,0,1,True
ACT0013458,C09019,2024-09-15,3,16.5,0,3,True
ACT0013459,C09411,2024-09-29,3,11.6,0,2,True
ACT0013460,C10861,2025-02-15,4,45.4,0,1,True
ACT0013461,C05925,2025-03-20,2,20.8,0,0,False
ACT0013462,C03899,2024-05-09,3,95.1,0,1,False
ACT0013463,C02335,2025-09-26,3,39.0,0,1,True
ACT0013464,C08455,2024-01-14,4,30.8,1,1,True
ACT0013465,C09870,2024-11-15,5,7.8,2,1,True
ACT0013466,C05002,2025-06-04,3,62.5,0,2,True
ACT0013467,C04013,2025-06-22,5,93.7,0,1,True
ACT0013468,C14127,2023-03-18,3,37.4,0,0,True
ACT0013469,C14681,2024-11-02,2,11.2,0,0,True
ACT0013470,C02994,2023-01-02,4,27.9,0,1,True
ACT0013471,C11390,2025-11-29,4,21.5,1,3,True
ACT0013472,C05621,2024-03-06,3,34.3,1,2,True
ACT0013473,C09903,2025-09-19,5,48.9,0,3,True
ACT0013474,C07702,2023-11-03,7,18.7,1,1,False
ACT0013475,C12081,2025-10-15,9,13.3,0,0,True
ACT0013476,C13154,2025-02-28,3,17.7,0,1,True
ACT0013477,C14807,2025-11-09,6,5.4,0,1,True
ACT0013478,C10965,2025-04-14,3,29.4,1,3,False
ACT0013479,C13326,2024-12-07,2,28.1,0,1,True
ACT0013480,C14082,2024-10-03,3,18.8,0,2,True
ACT0013481,C02523,2024-01-25,2,50.0,1,2,True
ACT0013482,C05730,2023-06-19,3,41.0,1,1,True
ACT0013483,C09372,2023-10-09,5,55.0,0,2,True
ACT0013484,C07781,2025-07-16,3,52.0,1,1,True
ACT0013485,C13394,2025-09-08,2,12.7,0,2,True
ACT0013486,C04545,2024-04-23,4,60.0,0,1,True
ACT0013487,C12214,2025-10-28,3,22.7,0,1,True
ACT0013488,C13432,2025-08-02,5,17.2,0,0,True
ACT0013489,C14428,2024-04-09,6,18.3,0,1,True
ACT0013490,C12955,2025-04-19,4,92.8,0,4,True
ACT0013491,C09771,2023-09-13,2,13.0,0,3,True
ACT0013492,C09085,2024-09-09,1,32.8,0,2,True
ACT0013493,C04400,2025-10-05,3,11.4,1,0,False
ACT0013494,C14971,2025-08-05,5,12.0,0,2,True
ACT0013495,C06200,2024-09-19,4,56.3,1,2,True
ACT0013496,C13271,2025-01-02,1,10.3,1,1,True
ACT0013497,C04099,2024-07-24,4,28.0,0,0,True
ACT0013498,C13105,2025-06-16,6,32.5,0,0,True
ACT0013499,C08881,2024-08-31,2,25.5,0,4,True
ACT0013500,C07153,2024-11-21,7,46.2,0,1,False
ACT0013501,C06009,2025-04-10,2,26.0,0,2,True
ACT0013502,C05320,2024-01-12,1,41.5,0,3,True
ACT0013503,C11021,2025-04-22,3,12.7,1,4,True
ACT0013504,C00156,2024-01-01,5,55.5,0,2,True
ACT0013505,C06998,2025-07-18,5,55.2,1,1,True
ACT0013506,C02192,2023-05-04,0,52.7,0,0,True
ACT0013507,C04844,2023-08-14,3,32.4,1,1,False
ACT0013508,C04334,2023-01-30,7,39.7,0,0,True
ACT0013509,C08896,2025-01-26,2,15.9,0,1,True
ACT0013510,C11541,2025-04-24,2,13.0,0,2,True
ACT0013511,C01516,2023-10-17,2,28.6,1,0,False
ACT0013512,C11419,2023-03-12,3,22.5,1,3,True
ACT0013513,C09649,2023-01-17,4,31.4,0,1,True
ACT0013514,C14685,2025-04-22,1,28.6,0,0,True
ACT0013515,C14298,2023-06-17,1,37.1,0,0,True
ACT0013516,C01547,2024-12-09,2,22.3,0,2,True
ACT0013517,C10082,2024-01-18,0,10.2,1,3,True
ACT0013518,C01059,2023-12-16,8,12.9,0,2,True
ACT0013519,C07726,2025-04-14,2,18.5,0,0,True
ACT0013520,C02345,2025-11-27,3,40.3,1,1,True
ACT0013521,C01182,2025-11-14,6,7.2,1,2,True
ACT0013522,C02600,2023-01-10,4,39.1,1,2,True
ACT0013523,C11616,2025-03-06,2,14.8,0,1,True
ACT0013524,C07343,2023-01-23,5,46.8,0,2,True
ACT0013525,C09483,2025-03-11,3,35.8,0,1,True
ACT0013526,C10278,2023-07-09,2,18.4,0,1,True
ACT0013527,C00451,2025-04-11,4,9.8,0,3,True
ACT0013528,C04976,2023-11-07,3,16.9,0,2,True
ACT0013529,C02022,2023-03-26,7,11.4,1,0,True
ACT0013530,C08332,2024-06-15,6,48.1,1,1,True
ACT0013531,C13240,2024-03-05,2,35.3,1,0,True
ACT0013532,C13768,2025-06-11,3,42.0,0,0,False
ACT0013533,C04048,2024-12-18,3,32.7,0,1,False
ACT0013534,C02646,2025-05-23,4,50.0,1,2,True
ACT0013535,C12903,2025-12-03,3,54.0,0,2,False
ACT0013536,C11790,2024-01-31,1,10.1,0,2,True
ACT0013537,C01858,2023-11-16,2,31.8,0,5,True
ACT0013538,C14912,2024-04-07,4,34.0,0,2,True
ACT0013539,C05394,2024-05-27,3,46.9,0,2,True
ACT0013540,C00649,2024-01-16,2,20.3,0,1,True
ACT0013541,C05978,2024-04-04,3,15.0,1,2,True
ACT0013542,C10347,2023-12-31,3,26.6,0,2,False
ACT0013543,C02539,2024-02-21,6,48.7,0,1,True
ACT0013544,C07473,2024-02-17,6,48.7,0,4,True
ACT0013545,C06289,2025-03-11,5,23.3,0,3,True
ACT0013546,C02777,2023-11-20,2,27.9,2,0,False
ACT0013547,C07591,2023-11-06,2,57.7,1,3,True
ACT0013548,C02130,2024-05-25,0,45.5,1,2,True
ACT0013549,C00818,2024-04-28,2,13.5,0,0,True
ACT0013550,C07801,2023-06-06,3,41.8,0,3,True
ACT0013551,C07768,2023-09-30,0,29.0,1,2,True
ACT0013552,C08164,2025-06-01,3,5.1,1,0,True
ACT0013553,C03296,2025-09-15,5,106.5,0,1,True
ACT0013554,C01581,2024-05-28,1,35.9,0,2,False
ACT0013555,C06043,2023-07-31,1,23.4,0,2,True
ACT0013556,C07135,2023-07-24,1,36.2,0,1,False
ACT0013557,C00950,2024-09-05,2,87.9,0,0,True
ACT0013558,C05903,2024-10-20,4,29.8,0,1,True
ACT0013559,C09509,2025-12-02,2,11.9,0,1,True
ACT0013560,C06942,2024-12-07,2,16.8,1,1,True
ACT0013561,C10646,2024-07-31,2,11.7,0,3,True
ACT0013562,C06343,2023-04-24,3,57.5,0,1,False
ACT0013563,C10500,2023-06-23,0,51.3,1,3,True
ACT0013564,C14663,2023-12-14,1,4.9,0,1,False
ACT0013565,C06975,2024-10-14,6,36.4,0,1,True
ACT0013566,C14792,2024-08-16,4,47.5,0,1,True
ACT0013567,C07497,2023-11-02,1,57.2,2,0,True
ACT0013568,C02042,2024-05-26,4,13.3,1,3,True
ACT0013569,C03451,2024-01-14,2,60.3,0,1,True
ACT0013570,C12810,2023-10-02,2,21.5,0,2,True
ACT0013571,C06504,2025-02-03,1,49.0,0,2,True
ACT0013572,C03967,2023-08-21,2,9.4,0,4,True
ACT0013573,C14939,2023-10-09,0,6.8,0,1,True
ACT0013574,C10789,2025-06-05,5,9.2,0,1,True
ACT0013575,C11779,2024-05-03,0,63.6,0,3,True
ACT0013576,C11396,2023-10-04,6,39.1,0,0,True
ACT0013577,C02242,2025-08-11,2,13.8,0,2,True
ACT0013578,C13834,2023-03-01,2,60.1,0,3,False
ACT0013579,C08734,2025-03-29,2,38.3,0,2,False
ACT0013580,C09349,2023-01-24,0,36.1,1,0,False
ACT0013581,C03885,2024-03-30,0,35.0,0,2,True
ACT0013582,C11326,2023-06-03,3,24.4,1,2,True
ACT0013583,C05044,2023-07-14,3,23.9,0,2,False
ACT0013584,C13202,2023-01-13,5,22.2,0,2,True
ACT0013585,C13112,2023-03-05,0,26.6,1,0,True
ACT0013586,C00002,2024-12-05,5,22.0,0,2,False
ACT0013587,C07794,2024-08-12,0,37.8,1,2,False
ACT0013588,C07754,2025-03-04,3,16.1,0,2,True
ACT0013589,C14835,2023-12-01,1,7.8,0,1,True
ACT0013590,C09008,2025-04-11,3,28.2,0,3,True
ACT0013591,C04509,2025-10-10,1,28.9,1,1,False
ACT0013592,C04114,2025-07-06,1,43.0,0,3,True
ACT0013593,C07663,2024-07-03,3,25.0,0,2,True
ACT0013594,C11953,2023-05-04,1,37.7,0,2,True
ACT0013595,C11873,2023-11-24,2,33.3,1,2,True
ACT0013596,C03373,2024-09-15,5,18.7,0,3,True
ACT0013597,C13585,2025-02-09,4,22.5,0,0,True
ACT0013598,C11548,2025-03-13,2,8.3,0,1,True
ACT0013599,C14655,2023-05-21,4,20.4,1,2,True
ACT0013600,C13332,2025-04-28,5,36.6,0,2,True
ACT0013601,C05040,2024-08-11,1,20.0,0,2,True
ACT0013602,C10116,2023-01-24,4,10.3,1,3,True
ACT0013603,C06399,2025-02-12,4,47.6,0,0,False
ACT0013604,C01973,2025-08-18,4,45.0,0,1,True
ACT0013605,C11937,2024-12-16,1,19.1,0,2,False
ACT0013606,C11951,2024-09-07,4,72.6,0,2,True
ACT0013607,C14558,2025-06-20,1,22.4,0,2,True
ACT0013608,C08342,2023-10-28,1,47.2,0,3,True
ACT0013609,C11183,2024-09-08,1,11.5,0,2,True
ACT0013610,C11629,2023-05-12,3,22.8,0,0,True
ACT0013611,C07493,2023-10-02,5,16.8,0,0,True
ACT0013612,C14565,2023-11-29,9,28.3,0,2,True
ACT0013613,C04420,2025-07-12,6,10.4,1,2,True
ACT0013614,C08507,2024-10-24,8,50.9,0,2,False
ACT0013615,C03902,2023-02-21,4,53.8,0,1,True
ACT0013616,C04573,2024-07-28,9,2.6,0,2,False
ACT0013617,C14523,2024-07-13,2,16.4,1,1,True
ACT0013618,C02889,2024-02-06,1,15.8,1,1,True
ACT0013619,C13885,2024-04-18,2,8.4,1,1,True
ACT0013620,C00318,2025-01-18,4,22.0,1,2,True
ACT0013621,C03163,2025-02-04,1,38.8,0,1,True
ACT0013622,C08356,2024-06-28,5,56.9,0,3,True
ACT0013623,C13648,2023-02-13,4,72.4,0,0,True
ACT0013624,C09112,2025-11-12,4,27.8,0,3,True
ACT0013625,C02086,2025-03-04,5,25.2,0,2,True
ACT0013626,C05256,2025-12-30,1,57.7,0,1,True
ACT0013627,C10366,2025-05-25,2,31.4,0,4,True
ACT0013628,C10714,2024-10-23,3,10.0,0,2,True
ACT0013629,C02296,2024-01-13,1,6.9,0,0,False
ACT0013630,C13462,2023-07-16,2,23.8,0,0,True
ACT0013631,C01383,2025-01-30,3,8.2,1,3,True
ACT0013632,C12477,2025-01-26,1,35.9,0,1,True
ACT0013633,C10251,2023-10-13,0,15.9,0,3,True
ACT0013634,C13157,2024-06-10,7,16.0,1,2,True
ACT0013635,C08876,2025-04-02,4,7.4,0,1,True
ACT0013636,C03669,2025-06-24,3,18.8,0,1,True
ACT0013637,C13102,2023-04-28,3,52.8,1,0,True
ACT0013638,C08385,2025-07-16,4,24.0,0,1,True
ACT0013639,C14857,2024-08-19,4,8.6,0,0,True
ACT0013640,C01491,2024-03-12,2,25.0,0,1,True
ACT0013641,C06428,2023-12-19,2,14.9,0,1,True
ACT0013642,C03153,2023-03-05,2,28.6,0,0,True
ACT0013643,C00017,2025-05-24,3,46.0,0,2,True
ACT0013644,C11647,2025-07-18,7,23.4,0,0,False
ACT0013645,C09430,2025-04-20,7,12.4,0,2,True
ACT0013646,C05153,2025-02-19,2,47.8,0,0,True
ACT0013647,C02615,2025-08-06,2,4.0,0,0,True
ACT0013648,C12982,2023-06-05,3,30.2,1,2,True
ACT0013649,C05362,2025-07-28,2,32.2,0,1,True
ACT0013650,C07295,2023-10-17,3,17.0,0,1,True
ACT0013651,C03290,2025-11-03,6,42.0,0,0,True
ACT0013652,C03420,2023-07-01,3,18.9,0,2,True
ACT0013653,C05256,2025-10-13,1,14.2,0,0,True
ACT0013654,C10116,2024-01-07,3,14.7,0,3,True
ACT0013655,C08655,2024-01-13,2,20.3,1,1,True
ACT0013656,C02574,2024-03-29,5,22.6,0,0,True
ACT0013657,C02938,2023-04-08,4,57.7,1,0,True
ACT0013658,C11766,2023-09-20,2,17.0,0,2,True
ACT0013659,C04766,2025-07-26,4,40.3,1,2,True
ACT0013660,C12834,2024-02-02,1,26.9,0,2,True
ACT0013661,C03553,2024-06-03,4,4.7,1,3,True
ACT0013662,C08538,2025-07-14,6,39.5,0,0,True
ACT0013663,C02123,2024-06-29,4,21.6,0,0,True
ACT0013664,C07108,2025-11-16,1,9.6,0,1,True
ACT0013665,C02782,2024-03-25,2,6.8,0,4,True
ACT0013666,C05570,2023-07-20,1,5.1,0,2,True
ACT0013667,C08228,2024-04-11,4,12.5,0,0,True
ACT0013668,C06821,2023-12-25,2,69.6,2,3,True
ACT0013669,C03923,2025-11-14,2,22.9,0,0,True
ACT0013670,C11316,2023-11-21,3,59.4,1,1,True
ACT0013671,C05537,2024-08-22,5,30.0,1,1,False
ACT0013672,C09925,2023-01-06,4,28.8,0,2,True
ACT0013673,C05863,2025-07-08,4,39.0,0,3,True
ACT0013674,C09027,2023-05-05,0,5.1,1,1,False
ACT0013675,C04670,2024-08-15,1,39.5,0,1,False
ACT0013676,C10349,2025-12-09,2,66.3,0,0,True
ACT0013677,C01775,2023-10-30,0,14.9,0,2,True
ACT0013678,C12223,2025-06-21,0,10.6,1,1,False
ACT0013679,C04732,2023-11-21,2,32.5,0,1,True
ACT0013680,C00693,2025-05-07,5,22.1,0,1,True
ACT0013681,C09736,2025-02-01,4,37.7,0,1,True
ACT0013682,C00162,2025-10-24,4,44.0,1,0,True
ACT0013683,C07265,2024-08-26,1,51.7,1,5,True
ACT0013684,C13945,2025-12-16,6,37.8,0,1,True
ACT0013685,C03734,2023-07-28,3,39.4,1,3,True
ACT0013686,C04883,2025-01-22,4,2.9,0,2,True
ACT0013687,C03112,2024-09-05,5,10.8,1,1,True
ACT0013688,C09096,2024-03-29,3,15.6,0,1,True
ACT0013689,C07183,2024-11-02,3,40.1,0,1,True
ACT0013690,C14558,2024-03-26,3,12.6,0,1,True
ACT0013691,C09833,2023-06-02,3,11.3,0,2,True
ACT0013692,C11010,2023-10-25,3,15.1,0,0,True
ACT0013693,C09718,2023-12-11,2,19.3,0,3,True
ACT0013694,C05841,2024-10-14,3,28.8,0,3,True
ACT0013695,C14659,2023-02-23,3,21.2,0,0,True
ACT0013696,C14796,2023-08-06,4,25.4,0,3,True
ACT0013697,C06549,2025-12-17,2,12.2,0,1,True
ACT0013698,C03586,2023-08-05,1,26.9,0,1,True
ACT0013699,C06041,2025-01-31,3,32.3,0,3,False
ACT0013700,C01509,2024-08-25,6,36.8,0,1,True
ACT0013701,C05552,2023-06-22,3,66.1,0,4,True
ACT0013702,C00854,2024-06-09,2,16.6,0,5,True
ACT0013703,C04271,2024-02-22,2,13.9,0,0,True
ACT0013704,C11397,2023-01-24,4,18.1,1,2,True
ACT0013705,C06988,2024-09-28,4,38.9,1,4,False
ACT0013706,C09691,2024-11-21,4,36.8,0,2,False
ACT0013707,C11051,2025-01-12,5,25.2,0,1,True
ACT0013708,C07929,2024-01-20,2,17.4,1,0,True
ACT0013709,C12671,2023-05-15,5,39.1,1,0,True
ACT0013710,C09112,2023-06-13,3,38.5,0,1,True
ACT0013711,C08352,2024-05-22,3,21.0,0,0,True
ACT0013712,C02457,2024-11-27,3,25.6,0,1,True
ACT0013713,C13561,2025-10-23,3,28.6,0,1,True
ACT0013714,C04444,2025-04-08,5,26.4,0,2,True
ACT0013715,C00040,2024-12-09,1,33.5,0,1,True
ACT0013716,C03832,2025-06-23,4,39.3,0,1,True
ACT0013717,C00954,2025-05-10,6,18.1,0,1,False
ACT0013718,C10119,2023-10-13,3,29.5,0,3,True
ACT0013719,C09759,2024-05-20,4,14.2,1,1,True
ACT0013720,C05367,2023-08-02,3,40.7,1,1,False
ACT0013721,C07594,2023-06-18,1,9.4,2,1,True
ACT0013722,C03564,2023-01-15,4,89.6,1,2,True
ACT0013723,C09257,2025-02-17,6,41.2,0,1,True
ACT0013724,C04586,2025-05-11,2,33.8,1,3,True
ACT0013725,C08955,2024-07-12,3,16.7,0,3,True
ACT0013726,C07627,2023-08-01,4,19.3,0,3,True
ACT0013727,C02221,2023-01-14,3,53.0,0,0,True
ACT0013728,C07951,2024-11-11,2,17.2,0,1,True
ACT0013729,C03841,2023-12-27,4,8.4,0,1,True
ACT0013730,C01437,2025-04-15,5,25.1,2,4,True
ACT0013731,C07674,2025-09-01,2,38.9,0,1,True
ACT0013732,C01168,2023-06-06,3,11.9,0,2,True
ACT0013733,C01023,2025-11-01,6,34.7,0,1,False
ACT0013734,C08450,2023-07-13,2,29.1,1,1,True
ACT0013735,C06790,2025-08-02,3,22.7,0,1,True
ACT0013736,C07840,2023-06-28,3,58.7,0,2,True
ACT0013737,C06252,2023-04-24,1,29.8,0,2,True
ACT0013738,C10748,2025-05-08,5,29.9,0,0,True
ACT0013739,C06795,2024-09-13,6,21.5,0,3,True
ACT0013740,C04078,2024-11-12,0,18.7,0,4,True
ACT0013741,C07325,2024-04-13,1,4.6,0,0,True
ACT0013742,C09676,2023-11-16,1,51.1,0,1,True
ACT0013743,C02685,2023-07-24,3,40.2,0,3,True
ACT0013744,C09131,2023-06-06,2,26.1,0,2,False
ACT0013745,C06385,2025-10-16,6,17.6,1,2,True
ACT0013746,C05945,2023-10-10,4,13.8,1,1,True
ACT0013747,C12757,2024-03-01,3,70.0,0,3,False
ACT0013748,C05061,2025-11-05,2,6.9,0,2,True
ACT0013749,C13592,2023-06-07,3,6.2,1,0,True
ACT0013750,C11281,2023-02-24,3,15.2,0,4,True
ACT0013751,C11797,2024-12-05,3,19.2,0,0,True
ACT0013752,C00594,2025-09-06,3,42.0,0,5,False
ACT0013753,C10574,2025-08-26,3,11.4,1,0,True
ACT0013754,C06919,2025-09-14,0,25.3,0,2,True
ACT0013755,C02220,2023-02-14,3,18.1,2,1,True
ACT0013756,C00160,2023-10-21,4,12.9,1,1,False
ACT0013757,C06046,2024-12-18,4,20.1,0,2,True
ACT0013758,C07392,2023-07-25,4,6.3,0,0,False
ACT0013759,C10124,2023-09-25,0,37.1,0,1,True
ACT0013760,C08815,2025-01-24,0,6.0,2,0,True
ACT0013761,C06993,2024-03-27,1,39.4,0,1,True
ACT0013762,C11973,2024-04-04,1,20.6,1,2,False
ACT0013763,C06505,2023-04-07,4,45.8,0,2,False
ACT0013764,C06969,2023-01-30,4,37.4,0,1,True
ACT0013765,C05300,2024-07-08,3,43.8,0,1,True
ACT0013766,C01076,2023-12-03,4,11.1,0,3,True
ACT0013767,C06291,2023-03-11,3,21.2,2,5,True
ACT0013768,C01301,2025-10-02,5,14.9,0,1,False
ACT0013769,C01546,2025-05-02,5,38.2,0,1,False
ACT0013770,C04168,2025-12-23,5,39.4,0,1,True
ACT0013771,C13123,2023-03-26,1,62.6,1,2,True
ACT0013772,C07813,2024-02-03,2,11.3,0,3,True
ACT0013773,C06346,2023-10-01,3,39.2,1,2,True
ACT0013774,C00460,2023-07-29,4,24.2,1,2,True
ACT0013775,C02745,2023-10-29,2,59.9,0,3,True
ACT0013776,C03801,2025-06-09,2,44.8,0,1,True
ACT0013777,C08624,2023-10-11,0,27.8,0,0,True
ACT0013778,C02289,2023-07-30,0,56.3,1,3,True
ACT0013779,C02017,2025-04-23,3,33.3,1,3,True
ACT0013780,C09581,2024-10-20,2,28.5,1,4,True
ACT0013781,C00221,2024-10-05,2,26.9,0,0,True
ACT0013782,C14508,2024-12-21,6,33.4,0,3,True
ACT0013783,C07249,2023-10-03,2,61.2,2,1,True
ACT0013784,C02963,2025-06-12,1,31.9,0,2,False
ACT0013785,C11294,2025-03-07,3,40.1,0,5,True
ACT0013786,C05926,2023-01-25,1,16.1,0,2,True
ACT0013787,C02951,2023-10-10,3,46.2,1,0,True
ACT0013788,C13833,2024-04-15,4,14.4,0,3,True
ACT0013789,C13108,2023-01-04,3,43.7,0,1,True
ACT0013790,C09338,2023-03-20,4,47.6,0,2,True
ACT0013791,C00905,2023-06-24,6,31.0,0,2,True
ACT0013792,C11399,2023-04-24,2,34.7,0,2,True
ACT0013793,C09667,2025-06-04,3,16.2,0,2,True
ACT0013794,C10802,2025-09-11,5,60.9,3,2,False
ACT0013795,C05691,2023-10-28,2,57.7,0,2,False
ACT0013796,C05067,2023-04-09,2,73.0,1,1,False
ACT0013797,C06358,2025-10-27,2,9.6,0,2,True
ACT0013798,C05248,2023-12-05,6,10.5,0,2,True
ACT0013799,C00829,2024-04-17,5,19.6,0,1,False
ACT0013800,C01064,2025-11-16,3,24.3,1,3,True
ACT0013801,C03022,2023-03-11,1,16.6,0,3,True
ACT0013802,C14265,2025-06-17,2,26.3,0,3,False
ACT0013803,C01700,2024-02-23,4,65.5,0,1,False
ACT0013804,C11028,2025-05-29,3,34.0,1,1,True
ACT0013805,C08065,2025-01-16,2,53.1,1,1,True
ACT0013806,C12223,2025-07-16,7,24.6,1,0,True
ACT0013807,C03350,2025-10-09,3,42.6,1,1,True
ACT0013808,C13386,2023-09-24,5,59.3,1,0,True
ACT0013809,C11042,2024-05-08,0,32.5,0,1,True
ACT0013810,C08716,2024-10-24,2,31.3,0,1,True
ACT0013811,C14419,2025-07-18,3,15.9,1,3,False
ACT0013812,C11168,2023-12-07,5,9.5,0,1,True
ACT0013813,C13167,2024-05-05,2,12.0,0,0,True
ACT0013814,C08745,2025-09-13,3,54.0,0,1,False
ACT0013815,C12415,2023-01-24,3,31.1,0,1,True
ACT0013816,C06471,2023-04-04,0,26.0,0,0,True
ACT0013817,C02135,2024-02-21,2,35.8,0,1,True
ACT0013818,C04782,2023-12-28,5,13.2,0,3,True
ACT0013819,C00880,2023-04-01,2,51.0,1,0,True
ACT0013820,C09903,2025-02-23,3,66.1,0,3,True
ACT0013821,C03672,2024-06-05,6,20.0,1,3,True
ACT0013822,C14350,2025-12-30,2,57.9,0,0,False
ACT0013823,C12998,2024-09-30,7,20.9,1,3,False
ACT0013824,C09959,2023-03-27,1,39.2,0,2,False
ACT0013825,C07359,2023-02-17,3,30.9,0,0,False
ACT0013826,C02008,2024-09-18,7,27.6,0,3,True
ACT0013827,C00727,2024-07-02,3,14.0,0,1,True
ACT0013828,C00509,2025-07-05,3,60.0,1,3,False
ACT0013829,C07541,2025-06-15,4,42.6,0,1,True
ACT0013830,C07506,2025-07-16,3,27.4,1,4,True
ACT0013831,C12127,2023-04-30,2,28.6,0,0,True
