Transaction_ID,Date,Customer_ID,Account_ID,Branch_ID,Transaction_Type,Channel,Amount,Status,Location_Type,Is_Anomaly
T0072891,2024-06-12,C03073,A002793,B045,Debit,IMPS,1771.95,Success,Domestic,False
T0072892,2024-07-17,C12275,A011775,B048,Credit,Online Banking,8668.43,Success,Domestic,False
T0072893,2023-07-05,C07488,A020902,B054,Debit,POS,1837.54,Success,Domestic,False
T0072894,2024-01-25,C11205,A003491,B010,Credit,ATM,846.86,Success,Domestic,False
T0072895,2023-11-12,C01294,A005838,B037,Debit,POS,1798.14,Success,Domestic,False
T0072896,2025-11-16,C00174,A002326,B018,Credit,POS,2082.26,Success,Domestic,False
T0072897,2024-05-03,C14323,A007216,B023,Debit,ATM,10606.28,Success,Domestic,False
T0072898,2024-04-21,C07973,A010889,B034,Credit,IMPS,1054.83,Success,Domestic,False
T0072899,2023-05-15,C06358,A004751,B032,Debit,ATM,4344.49,Success,Domestic,False
T0072900,2025-06-17,C10128,A014919,B024,Debit,POS,1204.24,Success,Domestic,False
T0072901,2023-12-26,C10046,A009422,B003,Debit,IMPS,3135.65,Success,Domestic,False
T0072902,2023-03-16,C09038,A020356,B052,Credit,UPI,35260.6,Success,Domestic,False
T0072903,2025-08-12,C14463,A016085,B034,Credit,UPI,1676.73,Success,Domestic,False
T0072904,2023-07-08,C04616,A020088,B038,Debit,Online Banking,684.12,Success,Domestic,False
T0072905,2024-04-10,C09543,A004518,B015,Credit,POS,689.4,Success,Domestic,False
T0072906,2024-08-28,C04271,A007731,B021,Debit,POS,2566.67,Success,Domestic,False
T0072907,2023-08-15,C04411,A000234,B021,Credit,Online Banking,1792.72,Success,Domestic,False
T0072908,2024-07-28,C06080,A013617,B053,Debit,Online Banking,4052.18,Success,Domestic,False
T0072909,2024-03-28,C10673,A019952,B033,Credit,POS,8763.36,Failed,Domestic,False
T0072910,2024-01-17,C13816,A010725,B013,Debit,ATM,2102.21,Success,Domestic,False
T0072911,2023-12-13,C07117,A021928,B005,Debit,UPI,6564.68,Success,Domestic,False
T0072912,2023-09-24,C07955,A013139,B050,Credit,RTGS,9494.17,Success,Domestic,False
T0072913,2024-01-04,C05934,A018137,B039,Debit,RTGS,3091.12,Success,Domestic,False
T0072914,2025-10-05,C07259,A008561,B059,Debit,UPI,181.84,Success,Domestic,False
T0072915,2024-06-15,C02446,A018984,B006,Credit,IMPS,1774.54,Success,Domestic,False
T0072916,2025-02-27,C14226,A019064,B022,Credit,NEFT,3396.7,Success,Domestic,False
T0072917,2024-01-24,C09951,A011221,B019,Debit,RTGS,9262.57,Success,Domestic,False
T0072918,2023-10-26,C04207,A008610,B050,Debit,UPI,4461.45,Success,Domestic,False
T0072919,2024-02-13,C05507,A002397,B020,Credit,NEFT,1806.04,Success,Domestic,False
T0072920,2024-03-18,C03777,A018206,B021,Debit,POS,6508.94,Success,Domestic,False
T0072921,2025-03-04,C11285,A002739,B058,Debit,NEFT,10152.37,Success,Domestic,False
T0072922,2023-10-27,C05731,A016704,B033,Credit,ATM,432.56,Success,Domestic,False
T0072923,2025-02-04,C11946,A002431,B026,Credit,IMPS,7760.45,Success,Domestic,False
T0072924,2024-06-23,C07621,A003698,B054,Debit,NEFT,1600.3,Success,Domestic,False
T0072925,2025-01-25,C07334,A000998,B006,Debit,ATM,3445.41,Success,Domestic,False
T0072926,2025-07-04,C10697,A013988,B060,Debit,UPI,684.32,Success,Domestic,False
T0072927,2023-09-19,C04525,A021540,B022,Debit,POS,7945.34,Success,Domestic,False
T0072928,2025-08-06,C03921,A004339,B059,Credit,POS,595.77,Success,Domestic,False
T0072929,2024-02-06,C00476,A020283,B036,Credit,ATM,1213.1,Success,Domestic,False
T0072930,2023-09-25,C11341,A007537,B036,Debit,ATM,6965.16,Success,Domestic,False
T0072931,2023-07-31,C13564,A014756,B034,Credit,UPI,8004.28,Success,International,False
T0072932,2024-02-19,C09210,A015163,B056,Credit,RTGS,306.25,Success,Domestic,False
T0072933,2024-09-30,C07995,A016570,B019,Debit,POS,1404.52,Success,Domestic,False
T0072934,2025-11-15,C09370,A020399,B042,Debit,UPI,3980.69,Success,Domestic,False
T0072935,2023-10-25,C01915,A012724,B018,Credit,UPI,4745.92,Reversed,Domestic,False
T0072936,2024-03-11,C13041,A010758,B031,Debit,NEFT,2973.03,Success,Domestic,False
T0072937,2023-10-03,C07410,A007672,B060,Credit,NEFT,854.27,Success,Domestic,False
T0072938,2023-11-17,C03370,A012950,B048,Debit,POS,5173.53,Success,Domestic,False
T0072939,2025-07-23,C13082,A018361,B051,Credit,ATM,2411.45,Success,Domestic,False
T0072940,2024-03-24,C10284,A021366,B030,Credit,POS,1813.61,Success,Domestic,False
T0072941,2025-05-28,C11082,A021303,B025,Debit,ATM,3551.51,Success,Domestic,False
T0072942,2024-01-15,C10894,A021486,B053,Credit,UPI,3557.97,Success,Domestic,False
T0072943,2024-05-16,C13082,A018361,B051,Debit,NEFT,1602.15,Success,Domestic,False
T0072944,2023-03-12,C14277,A019126,B010,Debit,UPI,3487.31,Success,Domestic,False
T0072945,2025-04-10,C01161,A002749,B016,Debit,Online Banking,2405.84,Success,Domestic,False
T0072946,2025-12-17,C12105,A007726,B022,Credit,POS,6476.22,Success,Domestic,False
T0072947,2024-12-26,C03435,A019042,B057,Debit,ATM,2201.24,Success,Domestic,False
T0072948,2024-04-21,C04025,A009819,B053,Credit,Online Banking,11093.83,Reversed,Domestic,False
T0072949,2024-09-10,C08426,A012606,B028,Credit,NEFT,14656.76,Success,Domestic,False
T0072950,2025-11-14,C04911,A011055,B052,Credit,UPI,2967.35,Failed,Domestic,False
T0072951,2025-05-28,C10453,A018481,B030,Credit,RTGS,15418.52,Success,Domestic,False
T0072952,2025-09-03,C00214,A010810,B034,Debit,ATM,776.12,Success,Domestic,False
T0072953,2025-06-27,C01220,A021690,B014,Credit,NEFT,5629.24,Success,Domestic,False
T0072954,2025-09-10,C05429,A014963,B050,Credit,UPI,242.19,Success,Domestic,False
T0072955,2023-12-28,C12414,A008866,B001,Credit,NEFT,7352.34,Success,Domestic,False
T0072956,2025-02-09,C04063,A007697,B058,Debit,IMPS,2234.23,Success,Domestic,False
T0072957,2025-07-21,C06884,A001085,B020,Debit,POS,2439.35,Failed,Domestic,False
T0072958,2024-04-18,C04549,A002525,B042,Debit,Online Banking,7029.33,Success,Domestic,False
T0072959,2025-05-31,C06039,A002821,B008,Debit,POS,3046.75,Success,Domestic,False
T0072960,2025-07-31,C01718,A007082,B014,Debit,UPI,535.8,Success,Domestic,False
T0072961,2025-08-24,C11270,A011088,B020,Credit,UPI,6642.95,Success,Domestic,False
T0072962,2023-04-15,C10137,A015493,B016,Debit,POS,3628.57,Success,Domestic,False
T0072963,2023-04-21,C14264,A019825,B023,Credit,Online Banking,2624.59,Success,Domestic,False
T0072964,2024-09-04,C11430,A017442,B025,Debit,POS,1444.9,Reversed,Domestic,False
T0072965,2024-11-11,C14106,A021838,B020,Debit,IMPS,3013.55,Success,Domestic,False
T0072966,2024-06-24,C00676,A001847,B041,Debit,IMPS,14928.7,Success,Domestic,False
T0072967,2025-11-13,C00867,A005060,B040,Debit,IMPS,14694.67,Success,Domestic,False
T0072968,2023-07-12,C08507,A004536,B013,Debit,Online Banking,7205.34,Success,Domestic,False
T0072969,2023-03-25,C01936,A020813,B035,Credit,UPI,313.67,Success,Domestic,False
T0072970,2024-02-05,C02870,A014046,B028,Credit,IMPS,657.7,Success,Domestic,False
T0072971,2023-12-03,C00551,A020873,B057,Debit,NEFT,2101.61,Success,Domestic,False
T0072972,2023-06-09,C11718,A019232,B036,Credit,NEFT,1036.26,Success,Domestic,False
T0072973,2023-05-09,C03080,A019234,B002,Credit,UPI,1025.84,Success,Domestic,False
T0072974,2025-03-24,C14864,A011372,B038,Debit,ATM,10104.29,Success,Domestic,False
T0072975,2023-07-14,C07370,A011410,B035,Credit,IMPS,4303.91,Success,Domestic,False
T0072976,2024-11-17,C06310,A007614,B059,Credit,NEFT,661.72,Success,Domestic,False
T0072977,2025-09-21,C00899,A005297,B055,Credit,IMPS,2357.62,Failed,Domestic,False
T0072978,2024-11-14,C12725,A015833,B043,Credit,NEFT,3996.41,Success,Domestic,False
T0072979,2025-04-11,C13683,A010009,B019,Credit,NEFT,1131.97,Success,Domestic,False
T0072980,2025-02-24,C04319,A013386,B005,Credit,ATM,21148.27,Success,Domestic,False
T0072981,2024-08-28,C03078,A019632,B043,Credit,RTGS,3061.16,Success,Domestic,False
T0072982,2023-08-11,C09929,A015671,B011,Debit,IMPS,4820.59,Success,Domestic,False
T0072983,2025-09-17,C14740,A016483,B040,Debit,UPI,1776.94,Success,Domestic,False
T0072984,2023-01-02,C10889,A016565,B038,Debit,UPI,7556.36,Success,Domestic,False
T0072985,2024-11-16,C06347,A011557,B009,Debit,NEFT,689.34,Success,Domestic,False
T0072986,2025-08-25,C06015,A014948,B056,Credit,ATM,2980.29,Success,Domestic,False
T0072987,2025-02-18,C12994,A011058,B036,Debit,UPI,1772.27,Success,Domestic,False
T0072988,2023-09-06,C02584,A000854,B008,Debit,UPI,710.54,Success,Domestic,False
T0072989,2025-12-21,C00982,A010739,B004,Debit,ATM,8690.69,Reversed,Domestic,False
T0072990,2025-04-22,C06571,A009082,B044,Credit,POS,3493.37,Success,Domestic,False
T0072991,2025-12-21,C11548,A005930,B051,Credit,RTGS,645.62,Success,Domestic,False
T0072992,2023-03-19,C12877,A009575,B035,Credit,Online Banking,2793.5,Success,International,False
T0072993,2023-10-17,C01181,A000630,B045,Debit,RTGS,774.91,Success,Domestic,False
T0072994,2023-11-19,C06109,A012196,B039,Debit,UPI,3484.75,Success,Domestic,False
T0072995,2024-07-26,C06069,A011125,B042,Credit,RTGS,10548.29,Success,Domestic,False
T0072996,2025-09-24,C02361,A007631,B033,Debit,NEFT,3110.36,Success,Domestic,False
T0072997,2023-12-25,C03214,A003733,B008,Debit,IMPS,3524.89,Success,Domestic,False
T0072998,2023-06-14,C01671,A008287,B009,Credit,ATM,6534.94,Success,Domestic,False
T0072999,2024-03-20,C13656,A011350,B029,Credit,POS,1017.17,Success,Domestic,False
T0073000,2025-07-09,C14333,A015797,B029,Debit,POS,2277.78,Success,Domestic,False
T0073001,2025-09-08,C14977,A015503,B007,Credit,ATM,951.62,Success,Domestic,False
T0073002,2024-06-20,C02287,A004495,B054,Debit,NEFT,6958.9,Success,Domestic,False
T0073003,2025-10-23,C13154,A000894,B050,Credit,NEFT,5903.11,Success,Domestic,False
T0073004,2023-08-12,C10100,A015487,B030,Debit,Online Banking,1017.41,Success,Domestic,False
T0073005,2025-09-09,C14452,A009464,B002,Debit,UPI,2106.78,Success,Domestic,False
T0073006,2023-01-17,C08321,A014620,B023,Debit,IMPS,1292.92,Success,Domestic,False
T0073007,2023-07-08,C11108,A004330,B022,Debit,IMPS,10069.17,Success,Domestic,False
T0073008,2024-10-31,C14052,A005057,B056,Debit,POS,9612.59,Success,Domestic,False
T0073009,2025-07-20,C06114,A019339,B020,Credit,UPI,1768.33,Success,Domestic,False
T0073010,2025-11-12,C14083,A018103,B033,Debit,POS,5007.2,Success,Domestic,False
T0073011,2025-10-01,C08016,A013322,B006,Credit,ATM,2258.36,Success,Domestic,False
T0073012,2025-02-25,C00594,A002245,B050,Credit,IMPS,3881.97,Success,Domestic,False
T0073013,2024-05-28,C14197,A000223,B055,Credit,Online Banking,2309.22,Success,Domestic,False
T0073014,2025-05-25,C09388,A013558,B012,Debit,POS,130.93,Success,Domestic,False
T0073015,2023-12-27,C02812,A020355,B024,Credit,POS,5340.14,Success,Domestic,False
T0073016,2023-03-07,C08309,A014463,B048,Debit,POS,3300.55,Success,Domestic,False
T0073017,2025-03-18,C08687,A009690,B040,Credit,IMPS,10403.8,Success,Domestic,False
T0073018,2024-08-03,C06943,A008738,B058,Credit,Online Banking,7028.99,Success,Domestic,False
T0073019,2025-08-29,C01966,A018183,B003,Credit,POS,457.04,Success,Domestic,False
T0073020,2023-02-22,C04107,A015111,B043,Credit,POS,2815.53,Success,Domestic,False
T0073021,2024-12-17,C11055,A009326,B060,Debit,ATM,3492.98,Success,Domestic,False
T0073022,2024-01-12,C10173,A004741,B019,Credit,NEFT,1772.24,Success,Domestic,False
T0073023,2024-02-09,C02820,A004210,B034,Credit,Online Banking,39510.84,Success,Domestic,False
T0073024,2025-11-06,C00365,A002420,B055,Credit,POS,1897.83,Success,Domestic,False
T0073025,2025-10-16,C03006,A013675,B057,Debit,ATM,1210.65,Success,Domestic,False
T0073026,2023-02-06,C02987,A007698,B003,Debit,POS,2121.27,Success,Domestic,False
T0073027,2023-09-04,C02385,A006532,B048,Debit,UPI,7179.87,Success,Domestic,False
T0073028,2025-08-24,C02487,A018513,B060,Credit,UPI,7253.09,Success,Domestic,False
T0073029,2024-02-27,C02720,A005076,B016,Credit,POS,2076.55,Success,Domestic,False
T0073030,2023-04-14,C05571,A003808,B010,Credit,POS,2155.47,Success,Domestic,False
T0073031,2023-06-30,C05304,A008721,B002,Credit,UPI,8531.25,Success,Domestic,False
T0073032,2024-06-25,C04233,A007005,B016,Debit,RTGS,5404.86,Success,Domestic,False
T0073033,2025-01-30,C03018,A012985,B047,Debit,NEFT,2210.66,Success,Domestic,False
T0073034,2023-10-03,C13811,A006599,B030,Credit,UPI,5011.32,Success,Domestic,False
T0073035,2025-05-25,C04037,A021167,B010,Credit,UPI,4483.77,Success,Domestic,False
T0073036,2025-08-25,C08241,A012361,B027,Debit,Online Banking,6861.96,Success,Domestic,False
T0073037,2023-08-15,C09478,A011774,B019,Credit,NEFT,11944.76,Success,Domestic,False
T0073038,2023-08-30,C03238,A018348,B009,Debit,NEFT,1145.79,Success,Domestic,False
T0073039,2023-08-25,C07093,A012402,B041,Debit,UPI,3896.3,Success,Domestic,False
T0073040,2024-10-08,C10829,A019752,B048,Debit,IMPS,3401.77,Success,Domestic,False
T0073041,2025-07-07,C12392,A014379,B029,Debit,UPI,15229.07,Success,Domestic,False
T0073042,2024-09-29,C07835,A019912,B023,Debit,UPI,3977.17,Success,Domestic,False
T0073043,2024-02-12,C04476,A000230,B022,Debit,ATM,2530.8,Success,Domestic,False
T0073044,2024-07-13,C14804,A002150,B040,Credit,ATM,2212.01,Success,Domestic,False
T0073045,2025-03-26,C09636,A011370,B026,Credit,UPI,2740.62,Success,Domestic,False
T0073046,2024-10-10,C02674,A005876,B031,Debit,ATM,634.13,Success,International,False
T0073047,2023-08-23,C08684,A009274,B055,Debit,NEFT,2637.01,Success,Domestic,False
T0073048,2023-05-25,C01569,A014222,B022,Debit,POS,6593.51,Success,Domestic,False
T0073049,2025-06-18,C14941,A003693,B013,Debit,UPI,2954.3,Success,Domestic,False
T0073050,2023-02-14,C12513,A007485,B010,Debit,ATM,5017.11,Success,Domestic,False
T0073051,2025-01-31,C14040,A014637,B024,Debit,RTGS,12164.01,Success,Domestic,False
T0073052,2024-11-22,C06220,A018130,B025,Debit,NEFT,7333.49,Success,Domestic,False
T0073053,2023-03-06,C12683,A013882,B044,Credit,POS,713.21,Success,Domestic,False
T0073054,2023-12-21,C10737,A003448,B023,Debit,UPI,9465.42,Success,Domestic,False
T0073055,2024-04-11,C04863,A005423,B001,Credit,UPI,999.31,Success,Domestic,False
T0073056,2023-08-15,C09816,A020627,B054,Credit,RTGS,1333.42,Success,Domestic,False
T0073057,2024-04-21,C01691,A010972,B036,Credit,NEFT,497.33,Success,Domestic,False
T0073058,2025-08-25,C05482,A005591,B042,Debit,UPI,4611.8,Success,Domestic,False
T0073059,2024-04-20,C08468,A001920,B018,Credit,POS,2609.09,Success,Domestic,False
T0073060,2023-07-17,C00295,A019881,B056,Credit,ATM,541.99,Success,Domestic,False
T0073061,2023-06-22,C08434,A015995,B027,Debit,ATM,3618.53,Success,Domestic,False
T0073062,2025-02-26,C07511,A012812,B049,Debit,Online Banking,4143.86,Success,Domestic,False
T0073063,2024-08-30,C07004,A020953,B013,Credit,IMPS,3862.63,Success,Domestic,False
T0073064,2025-11-26,C07093,A000018,B031,Debit,POS,2593.45,Success,Domestic,False
T0073065,2023-01-05,C01263,A020600,B013,Debit,IMPS,6629.23,Success,Domestic,False
T0073066,2025-04-10,C08930,A000315,B007,Debit,UPI,2603.54,Success,Domestic,False
T0073067,2024-12-16,C10463,A021001,B020,Debit,IMPS,2034.17,Success,Domestic,False
T0073068,2024-03-10,C03083,A010858,B018,Credit,Online Banking,2161.37,Success,Domestic,False
T0073069,2023-06-05,C05448,A015073,B036,Credit,IMPS,3572.72,Failed,Domestic,False
T0073070,2024-10-15,C10730,A005581,B052,Debit,UPI,1057.33,Success,Domestic,False
T0073071,2023-06-17,C00697,A008264,B013,Debit,Online Banking,2157.02,Success,Domestic,False
T0073072,2025-07-11,C01455,A010456,B016,Debit,POS,13472.32,Success,Domestic,False
T0073073,2023-12-02,C07996,A013939,B023,Credit,POS,1264.2,Success,Domestic,False
T0073074,2024-08-25,C11167,A008155,B044,Credit,POS,5340.58,Reversed,Domestic,False
T0073075,2025-07-02,C10034,A010800,B041,Credit,POS,2832.37,Success,Domestic,False
T0073076,2024-08-05,C05898,A016155,B039,Credit,IMPS,3206.53,Success,Domestic,False
T0073077,2023-02-13,C01468,A000216,B021,Debit,NEFT,3547.1,Success,Domestic,False
T0073078,2023-07-10,C10265,A021181,B017,Credit,POS,4001.46,Reversed,Domestic,False
T0073079,2025-04-09,C05195,A002392,B026,Debit,ATM,4474.39,Failed,Domestic,False
T0073080,2023-09-09,C12409,A008115,B012,Credit,Online Banking,4111.91,Success,Domestic,False
T0073081,2024-05-26,C09919,A005433,B024,Debit,Online Banking,3895.53,Success,Domestic,False
T0073082,2024-07-08,C14545,A003473,B050,Credit,ATM,2840.45,Success,Domestic,False
T0073083,2023-05-25,C13432,A003962,B033,Credit,ATM,5657.46,Success,Domestic,False
T0073084,2024-06-15,C00931,A004306,B031,Credit,POS,1468.49,Success,Domestic,False
T0073085,2025-01-10,C05060,A006661,B034,Debit,ATM,1555.23,Success,Domestic,False
T0073086,2024-08-15,C09840,A008179,B029,Credit,ATM,19865.87,Success,Domestic,False
T0073087,2023-04-17,C10937,A010627,B020,Credit,NEFT,20243.47,Success,Domestic,False
T0073088,2023-04-10,C09473,A009202,B031,Debit,IMPS,4861.52,Success,Domestic,False
T0073089,2025-07-09,C00409,A002063,B060,Credit,UPI,7865.25,Success,International,False
T0073090,2025-08-02,C02408,A020667,B018,Debit,UPI,2057.74,Success,Domestic,False
T0073091,2023-07-15,C05009,A002668,B028,Credit,UPI,3386.81,Success,Domestic,False
T0073092,2024-08-28,C03912,A006405,B048,Debit,ATM,335.8,Success,Domestic,False
T0073093,2025-07-19,C07908,A005352,B048,Credit,UPI,1945.88,Success,Domestic,False
T0073094,2025-01-21,C02298,A018097,B052,Debit,NEFT,3681.91,Success,Domestic,False
T0073095,2023-03-11,C06458,A010308,B023,Credit,NEFT,5452.08,Failed,Domestic,False
T0073096,2025-05-14,C07034,A008622,B024,Credit,UPI,832.65,Success,Domestic,False
T0073097,2023-11-03,C13090,A017645,B044,Credit,UPI,335.71,Success,Domestic,False
T0073098,2024-08-17,C01988,A003330,B009,Credit,UPI,2519.98,Success,Domestic,False
T0073099,2024-04-23,C02229,A014288,B043,Credit,POS,2312.94,Success,Domestic,False
T0073100,2024-09-15,C06862,A013048,B021,Credit,UPI,1326.7,Success,Domestic,False
T0073101,2024-09-12,C12062,A017564,B040,Credit,ATM,617.88,Success,Domestic,False
T0073102,2023-08-04,C01346,A011483,B019,Credit,POS,9987.81,Success,Domestic,False
T0073103,2023-07-31,C09393,A013349,B045,Debit,POS,3863.43,Success,Domestic,False
T0073104,2025-11-30,C14922,A012561,B031,Debit,NEFT,2527.65,Success,Domestic,False
T0073105,2025-09-15,C03593,A019411,B043,Credit,POS,11505.91,Success,Domestic,False
T0073106,2023-04-12,C11132,A010990,B002,Credit,UPI,4237.8,Success,Domestic,False
T0073107,2023-01-07,C00412,A012484,B053,Credit,UPI,10598.83,Success,Domestic,False
T0073108,2023-07-22,C08738,A006487,B002,Credit,POS,6305.18,Success,Domestic,False
T0073109,2023-09-17,C06058,A011898,B010,Credit,UPI,2931.56,Failed,Domestic,False
T0073110,2025-02-06,C01668,A018608,B013,Credit,UPI,6569.41,Success,Domestic,False
T0073111,2023-01-10,C08778,A004125,B024,Debit,UPI,4665.66,Success,Domestic,False
T0073112,2023-06-21,C05205,A003797,B024,Credit,ATM,1186.61,Success,Domestic,False
T0073113,2023-10-27,C07399,A011942,B007,Credit,UPI,4408.47,Success,Domestic,False
T0073114,2025-08-19,C13857,A006567,B012,Debit,POS,15864.39,Success,International,False
T0073115,2023-01-10,C13755,A000782,B056,Debit,Online Banking,1340.39,Success,Domestic,False
T0073116,2025-06-03,C09235,A008374,B060,Debit,UPI,10853.39,Success,Domestic,False
T0073117,2023-05-09,C12969,A008456,B038,Debit,ATM,3229.44,Success,Domestic,False
T0073118,2024-07-17,C06463,A003029,B005,Credit,RTGS,1710.0,Success,Domestic,False
T0073119,2025-12-26,C06598,A006672,B034,Debit,POS,669.03,Success,Domestic,False
T0073120,2023-02-07,C04145,A012620,B033,Debit,UPI,88464.01,Success,Domestic,True
T0073121,2024-07-25,C06330,A012535,B046,Debit,NEFT,2804.67,Success,Domestic,False
T0073122,2025-04-07,C13626,A013591,B045,Credit,ATM,2287.36,Success,Domestic,False
T0073123,2024-01-11,C03774,A001703,B044,Debit,IMPS,2082.46,Success,Domestic,False
T0073124,2024-11-21,C14966,A015959,B030,Credit,POS,3935.52,Success,Domestic,False
T0073125,2025-07-12,C07394,A004890,B036,Debit,IMPS,839.64,Success,Domestic,False
T0073126,2024-01-24,C13376,A013131,B033,Debit,POS,2436.54,Success,Domestic,False
T0073127,2025-12-22,C08584,A017843,B016,Credit,Online Banking,9357.22,Success,Domestic,False
T0073128,2024-12-22,C10100,A016047,B012,Debit,POS,2479.09,Success,Domestic,False
T0073129,2025-09-11,C06509,A002586,B040,Debit,ATM,563.4,Success,Domestic,False
T0073130,2024-07-22,C03594,A018747,B051,Debit,ATM,3298.28,Success,Domestic,False
T0073131,2025-11-24,C10051,A015173,B035,Debit,POS,2083.91,Success,International,False
T0073132,2024-11-06,C09880,A017388,B057,Credit,UPI,8892.55,Success,Domestic,False
