Customer_ID,Customer_Name,Gender,Age,Income_Annual,Occupation,City,State,Customer_Segment,Join_Date,Branch_ID
C01744,Customer 01744,Male,32,69400.0,Student,Chennai,Tamil Nadu,Regular,2023-04-29,B023
C01745,Customer 01745,Male,39,83300.0,Salaried,Hyderabad,Telangana,Mass Affluent,2022-06-19,B055
C01746,Customer 01746,Female,39,81900.0,Retired,Kolkata,West Bengal,Mass Affluent,2021-10-07,B055
C01747,Customer 01747,Male,33,28200.0,Self-Employed,Udaipur,Rajasthan,Standard,2024-07-20,B045
C01748,Customer 01748,Female,44,95300.0,Salaried,Bengaluru,Karnataka,Mass Affluent,2022-03-19,B050
C01749,Customer 01749,Male,59,31800.0,Salaried,Noida,Uttar Pradesh,Standard,2022-07-18,B028
C01750,Customer 01750,Female,24,54200.0,Salaried,Chennai,Tamil Nadu,Regular,2022-07-12,B022
C01751,Customer 01751,Female,25,22600.0,Salaried,Mumbai,Maharashtra,Standard,2021-07-28,B036
C01752,Customer 01752,Female,52,49800.0,Business,Pune,Maharashtra,Regular,2024-02-16,B002
C01753,Customer 01753,Female,47,31700.0,Self-Employed,Delhi,Delhi,Standard,2022-11-30,B017
C01754,Customer 01754,Male,56,43000.0,Business,Udaipur,Rajasthan,Standard,2025-06-03,B035
C01755,Customer 01755,Male,59,56800.0,Professional,Durgapur,West Bengal,Regular,2023-11-09,B047
C01756,Customer 01756,Male,47,86700.0,Retired,Udaipur,Rajasthan,Mass Affluent,2025-07-21,B011
C01757,Customer 01757,Male,25,85100.0,Salaried,Chennai,Tamil Nadu,Mass Affluent,2021-11-21,B022
C01758,Customer 01758,Male,42,15200.0,Salaried,Ahmedabad,Gujarat,Standard,2024-07-20,B053
C01759,Customer 01759,Female,34,79900.0,Self-Employed,Nagpur,Maharashtra,Regular,2021-12-19,B009
C01760,Customer 01760,Male,44,61600.0,Salaried,New Delhi,Delhi,Regular,2024-02-01,B053
C01761,Customer 01761,Male,30,40400.0,Salaried,Ahmedabad,Gujarat,Standard,2024-03-03,B002
C01762,Customer 01762,Male,44,33900.0,Business,Mumbai,Maharashtra,Standard,2025-12-22,B055
C01763,Customer 01763,Male,46,53100.0,Business,Bengaluru,Karnataka,Regular,2024-04-13,B006
C01764,Customer 01764,Male,41,62400.0,Professional,Hyderabad,Telangana,Regular,2023-01-27,B037
C01765,Customer 01765,Female,43,67700.0,Student,Jaipur,Rajasthan,Regular,2022-05-19,B044
C01766,Customer 01766,Male,46,49300.0,Self-Employed,Thiruvananthapuram,Kerala,Regular,2025-12-30,B045
C01767,Customer 01767,Male,30,15000.0,Retired,Thiruvananthapuram,Kerala,Standard,2024-03-08,B011
C01768,Customer 01768,Other,42,41900.0,Salaried,Warangal,Telangana,Standard,2022-11-04,B060
C01769,Customer 01769,Male,37,28700.0,Student,Ahmedabad,Gujarat,Standard,2021-01-28,B011
C01770,Customer 01770,Female,51,170300.0,Salaried,Hyderabad,Telangana,Premium,2021-04-16,B042
C01771,Customer 01771,Female,47,56800.0,Student,Udaipur,Rajasthan,Regular,2025-04-26,B053
C01772,Customer 01772,Female,32,82700.0,Salaried,Pune,Maharashtra,Mass Affluent,2023-04-07,B022
C01773,Customer 01773,Male,46,78000.0,Professional,Surat,Gujarat,Regular,2024-06-24,B037
C01774,Customer 01774,Female,53,65200.0,Salaried,Kanpur,Uttar Pradesh,Regular,2024-03-02,B005
C01775,Customer 01775,Male,43,43700.0,Salaried,Vadodara,Gujarat,Standard,2022-08-20,B025
C01776,Customer 01776,Male,35,40800.0,Salaried,Madurai,Tamil Nadu,Standard,2024-08-02,B006
C01777,Customer 01777,Male,26,18100.0,Business,Warangal,Telangana,Standard,2025-09-06,B009
C01778,Customer 01778,Female,18,59500.0,Salaried,Bengaluru,Karnataka,Regular,2024-01-19,B044
C01779,Customer 01779,Female,50,64900.0,Self-Employed,Delhi,Delhi,Regular,2021-02-25,B003
C01780,Customer 01780,Male,23,53600.0,Salaried,New Delhi,Delhi,Regular,2025-11-30,B055
C01781,Customer 01781,Male,27,59500.0,Self-Employed,Nashik,Maharashtra,Regular,2024-02-11,B056
C01782,Customer 01782,Male,39,28300.0,Salaried,Pune,Maharashtra,Standard,2025-02-01,B026
C01783,Customer 01783,Male,41,46800.0,Self-Employed,Noida,Uttar Pradesh,Regular,2022-05-16,B017
C01784,Customer 01784,Female,54,38500.0,Retired,Mysuru,Karnataka,Standard,2021-01-12,B015
C01785,Customer 01785,Female,42,79300.0,Student,Coimbatore,Tamil Nadu,Regular,2024-03-04,B003
C01786,Customer 01786,Female,35,56300.0,Salaried,Bengaluru,Karnataka,Regular,2023-03-05,B029
C01787,Customer 01787,Male,35,38700.0,Salaried,Kochi,Kerala,Standard,2022-11-15,B029
C01788,Customer 01788,Female,21,50400.0,Salaried,Bengaluru,Karnataka,Regular,2022-07-22,B055
C01789,Customer 01789,Male,54,31000.0,Professional,Ahmedabad,Gujarat,Standard,2023-08-09,B031
C01790,Customer 01790,Male,48,45900.0,Salaried,Kanpur,Uttar Pradesh,Regular,2021-08-19,B019
C01791,Customer 01791,Female,41,75800.0,Salaried,Kanpur,Uttar Pradesh,Regular,2022-06-09,B040
C01792,Customer 01792,Male,54,26400.0,Salaried,Mysuru,Karnataka,Standard,2022-05-26,B037
C01793,Customer 01793,Male,50,53200.0,Professional,Jaipur,Rajasthan,Regular,2025-01-25,B006
C01794,Customer 01794,Male,44,36400.0,Retired,Ahmedabad,Gujarat,Standard,2023-07-10,B001
C01795,Customer 01795,Female,38,26400.0,Professional,Coimbatore,Tamil Nadu,Standard,2023-02-23,B010
C01796,Customer 01796,Female,38,153400.0,Professional,Pune,Maharashtra,Premium,2021-08-08,B009
C01797,Customer 01797,Female,22,109600.0,Business,Pune,Maharashtra,Mass Affluent,2025-06-28,B045
C01798,Customer 01798,Female,50,39600.0,Self-Employed,Kolkata,West Bengal,Standard,2021-03-23,B042
C01799,Customer 01799,Female,36,46900.0,Business,Chennai,Tamil Nadu,Regular,2024-03-01,B039
C01800,Customer 01800,Male,50,18100.0,Salaried,Ahmedabad,Gujarat,Standard,2021-02-09,B015
C01801,Customer 01801,Female,46,22900.0,Salaried,Kolkata,West Bengal,Standard,2024-06-25,B021
C01802,Customer 01802,Male,39,29600.0,Business,Udaipur,Rajasthan,Standard,2023-12-11,B042
C01803,Customer 01803,Male,47,54000.0,Salaried,Pune,Maharashtra,Regular,2023-09-04,B028
C01804,Customer 01804,Female,29,51600.0,Self-Employed,Hyderabad,Telangana,Regular,2021-07-02,B053
C01805,Customer 01805,Male,22,66000.0,Professional,Pune,Maharashtra,Regular,2024-03-30,B020
C01806,Customer 01806,Other,36,79900.0,Self-Employed,Jaipur,Rajasthan,Regular,2025-07-20,B049
C01807,Customer 01807,Male,43,64100.0,Professional,Warangal,Telangana,Regular,2021-10-22,B033
C01808,Customer 01808,Female,47,30300.0,Salaried,Thiruvananthapuram,Kerala,Standard,2024-03-21,B048
C01809,Customer 01809,Male,39,65700.0,Salaried,Mumbai,Maharashtra,Regular,2021-12-05,B033
C01810,Customer 01810,Female,28,78000.0,Salaried,Pune,Maharashtra,Regular,2024-09-04,B045
C01811,Customer 01811,Male,52,43500.0,Salaried,Bengaluru,Karnataka,Standard,2024-06-11,B035
C01812,Customer 01812,Male,34,19900.0,Salaried,Mangaluru,Karnataka,Standard,2025-11-23,B004
C01813,Customer 01813,Female,42,105500.0,Salaried,Mangaluru,Karnataka,Mass Affluent,2021-11-12,B052
C01814,Customer 01814,Female,44,57700.0,Salaried,Lucknow,Uttar Pradesh,Regular,2022-01-01,B028
C01815,Customer 01815,Male,39,15000.0,Salaried,Mangaluru,Karnataka,Standard,2025-07-22,B046
C01816,Customer 01816,Male,18,171700.0,Salaried,Mysuru,Karnataka,Premium,2024-10-09,B053
C01817,Customer 01817,Male,31,42300.0,Self-Employed,Jaipur,Rajasthan,Standard,2025-02-10,B060
C01818,Customer 01818,Female,43,210400.0,Professional,Vadodara,Gujarat,Premium,2021-02-21,B044
C01819,Customer 01819,Female,55,67700.0,Salaried,Jaipur,Rajasthan,Regular,2025-05-04,B036
C01820,Customer 01820,Female,45,49200.0,Professional,Nagpur,Maharashtra,Regular,2025-02-11,B021
C01821,Customer 01821,Male,43,60800.0,Salaried,Chennai,Tamil Nadu,Regular,2025-05-21,B005
C01822,Customer 01822,Female,18,37200.0,Retired,Nagpur,Maharashtra,Standard,2023-03-20,B014
C01823,Customer 01823,Female,50,56900.0,Salaried,Mumbai,Maharashtra,Regular,2025-08-06,B051
C01824,Customer 01824,Female,48,166200.0,Professional,Lucknow,Uttar Pradesh,Premium,2022-05-19,B012
C01825,Customer 01825,Male,44,33600.0,Salaried,Mumbai,Maharashtra,Standard,2021-02-26,B006
C01826,Customer 01826,Male,41,73800.0,Retired,Coimbatore,Tamil Nadu,Regular,2024-02-08,B027
C01827,Customer 01827,Male,44,37000.0,Professional,Surat,Gujarat,Standard,2023-03-28,B036
C01828,Customer 01828,Male,52,50100.0,Salaried,New Delhi,Delhi,Regular,2025-09-19,B012
C01829,Customer 01829,Female,37,163100.0,Salaried,Noida,Uttar Pradesh,Premium,2021-09-19,B001
C01830,Customer 01830,Male,42,73500.0,Salaried,Nagpur,Maharashtra,Regular,2025-02-13,B006
C01831,Customer 01831,Male,35,82900.0,Salaried,Durgapur,West Bengal,Mass Affluent,2021-07-11,B024
C01832,Customer 01832,Male,38,57200.0,Salaried,Thiruvananthapuram,Kerala,Regular,2024-12-20,B017
C01833,Customer 01833,Female,39,242200.0,Self-Employed,Madurai,Tamil Nadu,Premium,2025-05-24,B035
C01834,Customer 01834,Male,45,32600.0,Salaried,Thiruvananthapuram,Kerala,Standard,2025-08-31,B005
C01835,Customer 01835,Male,33,23100.0,Self-Employed,Pune,Maharashtra,Standard,2025-12-28,B039
C01836,Customer 01836,Male,37,139000.0,Business,Ahmedabad,Gujarat,Premium,2024-11-22,B059
C01837,Customer 01837,Male,42,44600.0,Salaried,Bengaluru,Karnataka,Standard,2022-12-11,B009
C01838,Customer 01838,Male,37,68900.0,Salaried,Udaipur,Rajasthan,Regular,2021-04-07,B042
C01839,Customer 01839,Female,40,141400.0,Self-Employed,Kochi,Kerala,Premium,2022-07-11,B016
C01840,Customer 01840,Male,25,69400.0,Salaried,Mangaluru,Karnataka,Regular,2025-06-20,B008
C01841,Customer 01841,Male,44,187600.0,Salaried,Hyderabad,Telangana,Premium,2023-11-02,B018
C01842,Customer 01842,Female,31,59300.0,Self-Employed,Mangaluru,Karnataka,Regular,2024-04-05,B031
C01843,Customer 01843,Female,23,37300.0,Salaried,Chennai,Tamil Nadu,Standard,2022-05-08,B057
C01844,Customer 01844,Male,41,15100.0,Salaried,Surat,Gujarat,Standard,2025-08-13,B018
C01845,Customer 01845,Female,42,64900.0,Professional,Thiruvananthapuram,Kerala,Regular,2024-09-19,B046
C01846,Customer 01846,Male,43,16100.0,Retired,Warangal,Telangana,Standard,2024-08-07,B047
C01847,Customer 01847,Female,43,65800.0,Professional,Delhi,Delhi,Regular,2025-10-18,B042
C01848,Customer 01848,Male,43,122700.0,Salaried,Nashik,Maharashtra,Premium,2024-01-28,B022
C01849,Customer 01849,Male,54,54500.0,Salaried,Mumbai,Maharashtra,Regular,2023-09-02,B052
C01850,Customer 01850,Female,47,61100.0,Business,Mysuru,Karnataka,Regular,2025-12-10,B058
C01851,Customer 01851,Female,48,91000.0,Retired,Mangaluru,Karnataka,Mass Affluent,2024-04-06,B024
C01852,Customer 01852,Female,44,79500.0,Salaried,Lucknow,Uttar Pradesh,Regular,2022-05-09,B020
C01853,Customer 01853,Female,48,104100.0,Student,Madurai,Tamil Nadu,Mass Affluent,2022-06-17,B057
C01854,Customer 01854,Male,33,54400.0,Business,Coimbatore,Tamil Nadu,Regular,2023-08-12,B050
C01855,Customer 01855,Female,45,15900.0,Retired,Mumbai,Maharashtra,Standard,2025-10-02,B020
C01856,Customer 01856,Male,51,105000.0,Salaried,Lucknow,Uttar Pradesh,Mass Affluent,2025-08-05,B055
C01857,Customer 01857,Male,36,48200.0,Salaried,Durgapur,West Bengal,Regular,2025-11-13,B050
C01858,Customer 01858,Female,53,33900.0,Self-Employed,Mumbai,Maharashtra,Standard,2024-04-29,B017
C01859,Customer 01859,Female,34,66200.0,Business,Durgapur,West Bengal,Regular,2021-08-24,B002
C01860,Customer 01860,Female,43,60900.0,Business,Chennai,Tamil Nadu,Regular,2021-08-23,B046
C01861,Customer 01861,Male,27,36400.0,Student,Mumbai,Maharashtra,Standard,2023-06-25,B034
C01862,Customer 01862,Female,47,27100.0,Professional,Surat,Gujarat,Standard,2021-04-07,B038
C01863,Customer 01863,Female,51,71200.0,Salaried,Coimbatore,Tamil Nadu,Regular,2025-05-27,B051
C01864,Customer 01864,Female,38,34500.0,Self-Employed,Nashik,Maharashtra,Standard,2024-04-22,B016
C01865,Customer 01865,Male,23,58600.0,Salaried,Thiruvananthapuram,Kerala,Regular,2023-02-11,B039
C01866,Customer 01866,Male,38,67500.0,Retired,Kanpur,Uttar Pradesh,Regular,2022-07-21,B027
C01867,Customer 01867,Male,28,93700.0,Salaried,Kolkata,West Bengal,Mass Affluent,2024-02-13,B004
C01868,Customer 01868,Female,39,176400.0,Business,Vadodara,Gujarat,Premium,2024-11-17,B058
C01869,Customer 01869,Female,47,62700.0,Salaried,Ahmedabad,Gujarat,Regular,2025-09-21,B018
C01870,Customer 01870,Female,43,43500.0,Business,Warangal,Telangana,Standard,2021-03-06,B010
C01871,Customer 01871,Male,21,136900.0,Salaried,Madurai,Tamil Nadu,Premium,2021-03-02,B002
C01872,Customer 01872,Female,34,97900.0,Self-Employed,Nagpur,Maharashtra,Mass Affluent,2023-08-10,B059
C01873,Customer 01873,Female,40,60300.0,Student,Coimbatore,Tamil Nadu,Regular,2021-08-03,B018
C01874,Customer 01874,Female,53,62600.0,Salaried,Jaipur,Rajasthan,Regular,2025-03-08,B031
C01875,Customer 01875,Male,36,55800.0,Self-Employed,Surat,Gujarat,Regular,2024-01-06,B036
C01876,Customer 01876,Female,43,60100.0,Retired,Pune,Maharashtra,Regular,2025-02-09,B040
C01877,Customer 01877,Male,40,52000.0,Salaried,Udaipur,Rajasthan,Regular,2024-08-25,B026
C01878,Customer 01878,Other,32,32200.0,Salaried,Mysuru,Karnataka,Standard,2021-02-13,B043
C01879,Customer 01879,Female,33,55300.0,Self-Employed,Bengaluru,Karnataka,Regular,2024-08-28,B012
C01880,Customer 01880,Male,36,144600.0,Student,Nashik,Maharashtra,Premium,2021-12-16,B003
C01881,Customer 01881,Male,52,35100.0,Self-Employed,New Delhi,Delhi,Standard,2021-01-23,B038
C01882,Customer 01882,Male,29,47400.0,Self-Employed,Udaipur,Rajasthan,Regular,2022-10-23,B030
C01883,Customer 01883,Female,36,33700.0,Salaried,Madurai,Tamil Nadu,Standard,2021-12-25,B036
C01884,Customer 01884,Female,31,103900.0,Retired,Bengaluru,Karnataka,Mass Affluent,2025-06-01,B060
C01885,Customer 01885,Male,52,86800.0,Salaried,Noida,Uttar Pradesh,Mass Affluent,2023-01-05,B018
C01886,Customer 01886,Female,42,27200.0,Salaried,Noida,Uttar Pradesh,Standard,2022-02-01,B013
C01887,Customer 01887,Male,53,18100.0,Salaried,Kanpur,Uttar Pradesh,Standard,2021-11-11,B003
C01888,Customer 01888,Male,18,88500.0,Salaried,Mangaluru,Karnataka,Mass Affluent,2025-11-25,B004
C01889,Customer 01889,Male,48,26300.0,Self-Employed,Surat,Gujarat,Standard,2025-12-23,B012
C01890,Customer 01890,Female,28,86700.0,Business,Kochi,Kerala,Mass Affluent,2022-12-29,B047
C01891,Customer 01891,Male,32,38700.0,Student,Jaipur,Rajasthan,Standard,2021-03-30,B011
C01892,Customer 01892,Male,36,80600.0,Salaried,Mumbai,Maharashtra,Mass Affluent,2022-11-18,B011
C01893,Customer 01893,Male,38,70200.0,Self-Employed,Nashik,Maharashtra,Regular,2021-09-07,B057
C01894,Customer 01894,Female,38,40900.0,Salaried,Ahmedabad,Gujarat,Standard,2025-07-26,B043
C01895,Customer 01895,Male,30,33900.0,Salaried,Noida,Uttar Pradesh,Standard,2024-01-14,B045
C01896,Customer 01896,Female,37,75500.0,Professional,Chennai,Tamil Nadu,Regular,2021-03-11,B047
C01897,Customer 01897,Female,37,37600.0,Salaried,Coimbatore,Tamil Nadu,Standard,2024-09-11,B021
C01898,Customer 01898,Other,20,101200.0,Salaried,Mumbai,Maharashtra,Mass Affluent,2021-06-20,B023
C01899,Customer 01899,Male,42,34800.0,Salaried,Hyderabad,Telangana,Standard,2022-02-27,B047
C01900,Customer 01900,Female,38,66700.0,Salaried,Noida,Uttar Pradesh,Regular,2023-07-16,B017
C01901,Customer 01901,Male,40,44400.0,Salaried,Surat,Gujarat,Standard,2023-04-21,B001
C01902,Customer 01902,Female,33,55200.0,Salaried,Udaipur,Rajasthan,Regular,2023-10-23,B038
C01903,Customer 01903,Female,38,37400.0,Business,Thiruvananthapuram,Kerala,Standard,2025-02-01,B032
C01904,Customer 01904,Male,18,49900.0,Salaried,Mysuru,Karnataka,Regular,2022-06-03,B007
C01905,Customer 01905,Female,32,15000.0,Student,Madurai,Tamil Nadu,Standard,2025-03-17,B014
C01906,Customer 01906,Male,33,35200.0,Salaried,Mysuru,Karnataka,Standard,2022-10-09,B001
C01907,Customer 01907,Male,37,39800.0,Self-Employed,Udaipur,Rajasthan,Standard,2023-10-30,B052
C01908,Customer 01908,Female,38,52900.0,Salaried,Coimbatore,Tamil Nadu,Regular,2022-04-18,B038
C01909,Customer 01909,Male,48,112000.0,Salaried,Hyderabad,Telangana,Mass Affluent,2025-05-03,B050
C01910,Customer 01910,Female,26,37500.0,Salaried,Jaipur,Rajasthan,Standard,2023-04-03,B009
C01911,Customer 01911,Male,46,119700.0,Salaried,Vadodara,Gujarat,Mass Affluent,2022-12-18,B030
C01912,Customer 01912,Male,60,34200.0,Self-Employed,Lucknow,Uttar Pradesh,Standard,2024-01-24,B058
C01913,Customer 01913,Male,33,29900.0,Self-Employed,Coimbatore,Tamil Nadu,Standard,2024-09-01,B034
C01914,Customer 01914,Female,46,19500.0,Salaried,Pune,Maharashtra,Standard,2021-05-02,B026
C01915,Customer 01915,Female,54,76800.0,Professional,Durgapur,West Bengal,Regular,2024-09-11,B053
C01916,Customer 01916,Female,53,57700.0,Salaried,Jaipur,Rajasthan,Regular,2025-02-26,B017
C01917,Customer 01917,Male,35,74300.0,Salaried,Delhi,Delhi,Regular,2025-06-02,B022
C01918,Customer 01918,Male,50,59100.0,Salaried,Kanpur,Uttar Pradesh,Regular,2025-01-05,B043
C01919,Customer 01919,Female,47,54700.0,Self-Employed,Kanpur,Uttar Pradesh,Regular,2021-11-01,B019
C01920,Customer 01920,Female,51,64300.0,Retired,Mangaluru,Karnataka,Regular,2022-11-01,B013
C01921,Customer 01921,Male,46,179700.0,Salaried,Kochi,Kerala,Premium,2025-04-07,B016
C01922,Customer 01922,Female,51,42400.0,Salaried,Mumbai,Maharashtra,Standard,2024-06-21,B044
C01923,Customer 01923,Female,36,170200.0,Salaried,Bengaluru,Karnataka,Premium,2021-09-17,B054
C01924,Customer 01924,Male,33,87900.0,Professional,Mysuru,Karnataka,Mass Affluent,2024-01-22,B028
C01925,Customer 01925,Female,18,67200.0,Salaried,Lucknow,Uttar Pradesh,Regular,2023-12-26,B041
C01926,Customer 01926,Male,33,74600.0,Professional,Hyderabad,Telangana,Regular,2022-06-26,B059
C01927,Customer 01927,Female,35,15000.0,Student,Mumbai,Maharashtra,Standard,2022-10-26,B040
C01928,Customer 01928,Female,18,47600.0,Professional,Vadodara,Gujarat,Regular,2024-09-21,B046
C01929,Customer 01929,Male,38,38000.0,Business,Warangal,Telangana,Standard,2022-06-21,B018
C01930,Customer 01930,Male,50,175800.0,Self-Employed,Nashik,Maharashtra,Premium,2022-07-31,B041
C01931,Customer 01931,Male,28,45600.0,Self-Employed,Lucknow,Uttar Pradesh,Regular,2023-08-30,B012
C01932,Customer 01932,Female,59,54100.0,Salaried,Udaipur,Rajasthan,Regular,2025-12-13,B017
C01933,Customer 01933,Male,42,53600.0,Professional,Madurai,Tamil Nadu,Regular,2024-03-24,B047
C01934,Customer 01934,Male,47,26800.0,Self-Employed,Kochi,Kerala,Standard,2024-10-04,B019
C01935,Customer 01935,Female,37,40400.0,Business,Ahmedabad,Gujarat,Standard,2024-02-22,B042
C01936,Customer 01936,Other,28,86200.0,Salaried,Thiruvananthapuram,Kerala,Mass Affluent,2024-10-30,B058
C01937,Customer 01937,Male,44,17000.0,Salaried,Durgapur,West Bengal,Standard,2025-02-09,B060
C01938,Customer 01938,Male,46,65300.0,Professional,Hyderabad,Telangana,Regular,2023-12-28,B036
C01939,Customer 01939,Male,36,33500.0,Salaried,Pune,Maharashtra,Standard,2023-08-14,B037
C01940,Customer 01940,Female,41,112400.0,Student,Kanpur,Uttar Pradesh,Mass Affluent,2022-09-06,B039
C01941,Customer 01941,Male,38,68300.0,Retired,Ahmedabad,Gujarat,Regular,2022-01-14,B019
C01942,Customer 01942,Male,31,23800.0,Professional,Mumbai,Maharashtra,Standard,2025-01-05,B054
C01943,Customer 01943,Female,42,43700.0,Salaried,Nagpur,Maharashtra,Standard,2025-02-12,B044
C01944,Customer 01944,Male,30,70600.0,Professional,Coimbatore,Tamil Nadu,Regular,2023-08-11,B024
C01945,Customer 01945,Female,46,46500.0,Self-Employed,Chennai,Tamil Nadu,Regular,2023-08-02,B027
C01946,Customer 01946,Female,64,59600.0,Salaried,Kolkata,West Bengal,Regular,2024-10-20,B037
C01947,Customer 01947,Female,50,54400.0,Salaried,Lucknow,Uttar Pradesh,Regular,2024-10-19,B001
C01948,Customer 01948,Other,36,88600.0,Salaried,Nashik,Maharashtra,Mass Affluent,2025-04-26,B037
C01949,Customer 01949,Male,42,70000.0,Salaried,Udaipur,Rajasthan,Regular,2025-09-28,B051
C01950,Customer 01950,Female,50,53600.0,Salaried,Mangaluru,Karnataka,Regular,2021-06-11,B048
C01951,Customer 01951,Male,37,55500.0,Retired,Kanpur,Uttar Pradesh,Regular,2024-03-31,B020
C01952,Customer 01952,Female,44,30300.0,Professional,Kanpur,Uttar Pradesh,Standard,2023-06-17,B045
C01953,Customer 01953,Male,46,123300.0,Business,Coimbatore,Tamil Nadu,Premium,2024-05-28,B026
C01954,Customer 01954,Male,41,280500.0,Salaried,Durgapur,West Bengal,Premium,2022-05-10,B039
C01955,Customer 01955,Male,40,45900.0,Salaried,New Delhi,Delhi,Regular,2025-03-17,B003
C01956,Customer 01956,Male,50,56500.0,Self-Employed,Ahmedabad,Gujarat,Regular,2025-03-10,B012
C01957,Customer 01957,Female,57,96100.0,Professional,Noida,Uttar Pradesh,Mass Affluent,2021-03-28,B033
C01958,Customer 01958,Male,37,95800.0,Retired,Vadodara,Gujarat,Mass Affluent,2025-11-01,B024
C01959,Customer 01959,Male,52,60700.0,Professional,New Delhi,Delhi,Regular,2023-05-01,B020
C01960,Customer 01960,Male,22,32200.0,Student,Chennai,Tamil Nadu,Standard,2022-11-30,B051
C01961,Customer 01961,Male,43,149500.0,Salaried,Lucknow,Uttar Pradesh,Premium,2023-09-14,B022
C01962,Customer 01962,Male,18,80000.0,Salaried,Delhi,Delhi,Mass Affluent,2022-03-03,B058
C01963,Customer 01963,Male,29,62100.0,Salaried,Pune,Maharashtra,Regular,2025-07-09,B060
C01964,Customer 01964,Male,27,37000.0,Salaried,Kolkata,West Bengal,Standard,2022-03-19,B015
